Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.3810        -6009.507    -6029.597       20.091   159.4
1.3815        -6009.492    -6029.600       20.108   159.6
1.3820        -6009.499    -6029.604       20.105   159.5
1.3825        -6009.527    -6029.610       20.082   159.3
1.3830        -6009.498    -6029.617       20.119   159.6
1.3835        -6009.447    -6029.627       20.180   160.1
1.3840        -6009.423    -6029.637       20.213   160.4
1.3845        -6009.446    -6029.648       20.202   160.3
1.3850        -6009.425    -6029.661       20.236   160.6
1.3855        -6009.427    -6029.674       20.247   160.7
1.3860        -6009.421    -6029.687       20.266   160.8
1.3865        -6009.358    -6029.700       20.342   161.4
1.3870        -6009.331    -6029.713       20.382   161.7
1.3875        -6009.344    -6029.724       20.381   161.7
1.3880        -6009.381    -6029.736       20.355   161.5
1.3885        -6009.397    -6029.748       20.351   161.5
1.3890        -6009.398    -6029.759       20.361   161.6
1.3895        -6009.384    -6029.770       20.386   161.8
1.3900        -6009.364    -6029.780       20.417   162.0
1.3905        -6009.355    -6029.789       20.434   162.1
1.3910        -6009.336    -6029.797       20.462   162.4
1.3915        -6009.354    -6029.804       20.450   162.3
1.3920        -6009.350    -6029.808       20.458   162.3
1.3925        -6009.302    -6029.810       20.509   162.7
1.3930        -6009.321    -6029.812       20.491   162.6
1.3935        -6009.338    -6029.810       20.472   162.4
1.3940        -6009.306    -6029.806       20.500   162.7
1.3945        -6009.306    -6029.799       20.493   162.6
1.3950        -6009.276    -6029.790       20.514   162.8
1.3955        -6009.260    -6029.777       20.518   162.8
1.3960        -6009.229    -6029.762       20.533   162.9
1.3965        -6009.205    -6029.745       20.540   163.0
1.3970        -6009.177    -6029.725       20.548   163.0
1.3975        -6009.174    -6029.703       20.530   162.9
1.3980        -6009.158    -6029.680       20.522   162.8
1.3985        -6009.138    -6029.654       20.516   162.8
1.3990        -6009.134    -6029.626       20.492   162.6
1.3995        -6009.114    -6029.596       20.481   162.5
1.4000        -6009.086    -6029.563       20.477   162.5
1.4005        -6009.102    -6029.529       20.427   162.1
1.4010        -6009.103    -6029.495       20.392   161.8
1.4015        -6009.094    -6029.461       20.367   161.6
1.4020        -6009.086    -6029.425       20.339   161.4
1.4025        -6009.091    -6029.391       20.300   161.1
1.4030        -6009.113    -6029.357       20.244   160.6
1.4035        -6009.061    -6029.324       20.262   160.8
1.4040        -6009.014    -6029.292       20.278   160.9
1.4045        -6008.953    -6029.262       20.310   161.2
1.4050        -6008.944    -6029.234       20.291   161.0
1.4055        -6008.925    -6029.209       20.284   160.9
1.4060        -6008.936    -6029.186       20.250   160.7
1.4065        -6008.956    -6029.165       20.209   160.4
1.4070        -6008.961    -6029.147       20.186   160.2
1.4075        -6008.935    -6029.130       20.196   160.2
1.4080        -6008.929    -6029.116       20.188   160.2
1.4085        -6008.948    -6029.105       20.157   159.9
1.4090        -6008.925    -6029.097       20.172   160.1
1.4095        -6008.895    -6029.093       20.199   160.3
1.4100        -6008.895    -6029.092       20.197   160.3
1.4105        -6008.874    -6029.094       20.220   160.4
1.4110        -6008.876    -6029.097       20.222   160.5
1.4115        -6008.865    -6029.103       20.238   160.6
1.4120        -6008.868    -6029.111       20.243   160.6
1.4125        -6008.822    -6029.121       20.299   161.1
1.4130        -6008.799    -6029.134       20.335   161.3
1.4135        -6008.805    -6029.148       20.344   161.4
1.4140        -6008.805    -6029.165       20.359   161.5
1.4145        -6008.751    -6029.183       20.432   162.1
1.4150        -6008.728    -6029.203       20.475   162.5
1.4155        -6008.738    -6029.225       20.487   162.6
1.4160        -6008.742    -6029.248       20.507   162.7
1.4165        -6008.722    -6029.273       20.552   163.1
1.4170        -6008.699    -6029.300       20.600   163.5
1.4175        -6008.674    -6029.328       20.654   163.9
1.4180        -6008.685    -6029.358       20.674   164.0
1.4185        -6008.684    -6029.390       20.705   164.3
1.4190        -6008.672    -6029.422       20.750   164.6
1.4195        -6008.641    -6029.454       20.813   165.1
1.4200        -6008.670    -6029.487       20.817   165.2
1.4205        -6008.655    -6029.519       20.864   165.6
1.4210        -6008.682    -6029.551       20.869   165.6
1.4215        -6008.621    -6029.582       20.961   166.3
1.4220        -6008.616    -6029.613       20.997   166.6
1.4225        -6008.625    -6029.643       21.019   166.8
1.4230        -6008.614    -6029.673       21.058   167.1
1.4235        -6008.635    -6029.701       21.066   167.2
1.4240        -6008.627    -6029.729       21.102   167.4
1.4245        -6008.634    -6029.755       21.121   167.6
1.4250        -6008.648    -6029.780       21.133   167.7
1.4255        -6008.630    -6029.803       21.173   168.0
1.4260        -6008.633    -6029.825       21.191   168.1
1.4265        -6008.641    -6029.845       21.203   168.2
1.4270        -6008.644    -6029.863       21.220   168.4
1.4275        -6008.627    -6029.880       21.252   168.6
1.4280        -6008.617    -6029.895       21.277   168.8
1.4285        -6008.613    -6029.907       21.294   169.0
1.4290        -6008.580    -6029.918       21.338   169.3
1.4295        -6008.525    -6029.927       21.402   169.8
1.4300        -6008.516    -6029.934       21.418   169.9
1.4305        -6008.456    -6029.940       21.484   170.5
1.4310        -6008.462    -6029.943       21.481   170.4
1.4315        -6008.444    -6029.945       21.501   170.6
1.4320        -6008.451    -6029.945       21.494   170.5
1.4325        -6008.425    -6029.943       21.518   170.7
1.4330        -6008.432    -6029.940       21.509   170.7
1.4335        -6008.460    -6029.935       21.475   170.4
1.4340        -6008.427    -6029.929       21.501   170.6
1.4345        -6008.455    -6029.921       21.466   170.3
1.4350        -6008.406    -6029.911       21.505   170.6
1.4355        -6008.417    -6029.900       21.483   170.5
1.4360        -6008.393    -6029.889       21.496   170.6
1.4365        -6008.401    -6029.878       21.477   170.4
1.4370        -6008.410    -6029.866       21.457   170.3
1.4375        -6008.386    -6029.854       21.469   170.3
1.4380        -6008.349    -6029.842       21.493   170.5
1.4385        -6008.341    -6029.829       21.487   170.5
1.4390        -6008.301    -6029.816       21.515   170.7
1.4395        -6008.270    -6029.804       21.534   170.9
1.4400        -6008.266    -6029.792       21.526   170.8
1.4405        -6008.251    -6029.780       21.529   170.8
1.4410        -6008.286    -6029.770       21.484   170.5
1.4415        -6008.304    -6029.759       21.455   170.2
1.4420        -6008.313    -6029.749       21.437   170.1
1.4425        -6008.311    -6029.739       21.428   170.0
1.4430        -6008.326    -6029.731       21.405   169.8
1.4435        -6008.311    -6029.722       21.412   169.9
1.4440        -6008.317    -6029.715       21.399   169.8
1.4445        -6008.329    -6029.710       21.380   169.6
1.4450        -6008.361    -6029.705       21.344   169.4
1.4455        -6008.389    -6029.701       21.311   169.1
1.4460        -6008.383    -6029.698       21.315   169.1
1.4465        -6008.361    -6029.696       21.335   169.3
1.4470        -6008.375    -6029.695       21.320   169.2
1.4475        -6008.393    -6029.696       21.303   169.0
1.4480        -6008.385    -6029.697       21.313   169.1
1.4485        -6008.388    -6029.700       21.313   169.1
1.4490        -6008.354    -6029.703       21.348   169.4
1.4495        -6008.325    -6029.706       21.381   169.7
1.4500        -6008.313    -6029.712       21.399   169.8
1.4505        -6008.331    -6029.719       21.387   169.7
1.4510        -6008.259    -6029.726       21.468   170.3
1.4515        -6008.263    -6029.735       21.472   170.4
1.4520        -6008.240    -6029.745       21.505   170.6
1.4525        -6008.220    -6029.754       21.534   170.9
1.4530        -6008.269    -6029.763       21.494   170.6
1.4535        -6008.238    -6029.772       21.535   170.9
1.4540        -6008.197    -6029.781       21.584   171.3
1.4545        -6008.126    -6029.790       21.664   171.9
1.4550        -6008.107    -6029.799       21.692   172.1
1.4555        -6008.065    -6029.808       21.742   172.5
1.4560        -6008.044    -6029.817       21.773   172.8
1.4565        -6008.035    -6029.827       21.793   172.9
1.4570        -6008.005    -6029.837       21.832   173.2
1.4575        -6007.997    -6029.847       21.850   173.4
1.4580        -6007.972    -6029.857       21.885   173.7
1.4585        -6007.984    -6029.866       21.882   173.6
1.4590        -6008.021    -6029.875       21.854   173.4
1.4595        -6007.987    -6029.884       21.898   173.8
1.4600        -6007.987    -6029.894       21.907   173.8
1.4605        -6007.978    -6029.903       21.925   174.0
1.4610        -6007.956    -6029.912       21.955   174.2
1.4615        -6007.934    -6029.920       21.986   174.5
1.4620        -6007.884    -6029.929       22.045   174.9
1.4625        -6007.880    -6029.938       22.058   175.0
1.4630        -6007.866    -6029.947       22.081   175.2
1.4635        -6007.856    -6029.955       22.098   175.3
1.4640        -6007.846    -6029.963       22.117   175.5
1.4645        -6007.810    -6029.971       22.161   175.8
1.4650        -6007.844    -6029.979       22.135   175.6
1.4655        -6007.812    -6029.987       22.175   176.0
1.4660        -6007.796    -6029.995       22.199   176.1
1.4665        -6007.755    -6030.002       22.247   176.5
1.4670        -6007.730    -6030.010       22.279   176.8
1.4675        -6007.733    -6030.017       22.284   176.8
1.4680        -6007.732    -6030.025       22.293   176.9
1.4685        -6007.732    -6030.032       22.300   176.9
1.4690        -6007.731    -6030.040       22.309   177.0
1.4695        -6007.694    -6030.046       22.352   177.4
1.4700        -6007.696    -6030.053       22.356   177.4
1.4705        -6007.714    -6030.059       22.345   177.3
1.4710        -6007.735    -6030.065       22.330   177.2
1.4715        -6007.714    -6030.070       22.356   177.4
1.4720        -6007.735    -6030.075       22.340   177.3
1.4725        -6007.716    -6030.079       22.362   177.4
1.4730        -6007.737    -6030.082       22.345   177.3
1.4735        -6007.766    -6030.084       22.318   177.1
1.4740        -6007.757    -6030.085       22.328   177.2
1.4745        -6007.715    -6030.085       22.370   177.5
1.4750        -6007.692    -6030.083       22.392   177.7
1.4755        -6007.695    -6030.080       22.385   177.6
1.4760        -6007.696    -6030.076       22.381   177.6
1.4765        -6007.709    -6030.071       22.361   177.4
1.4770        -6007.694    -6030.063       22.369   177.5
1.4775        -6007.697    -6030.054       22.358   177.4
1.4780        -6007.709    -6030.043       22.334   177.2
1.4785        -6007.754    -6030.031       22.277   176.8
1.4790        -6007.742    -6030.016       22.274   176.7
1.4795        -6007.736    -6030.000       22.264   176.7
1.4800        -6007.757    -6029.982       22.225   176.4
1.4805        -6007.749    -6029.963       22.215   176.3
1.4810        -6007.703    -6029.943       22.240   176.5
1.4815        -6007.720    -6029.922       22.202   176.2
1.4820        -6007.720    -6029.899       22.179   176.0
1.4825        -6007.744    -6029.874       22.130   175.6
1.4830        -6007.738    -6029.849       22.111   175.4
1.4835        -6007.714    -6029.823       22.110   175.4
1.4840        -6007.679    -6029.797       22.117   175.5
1.4845        -6007.698    -6029.770       22.072   175.1
1.4850        -6007.675    -6029.744       22.068   175.1
1.4855        -6007.678    -6029.717       22.039   174.9
1.4860        -6007.637    -6029.691       22.054   175.0
1.4865        -6007.639    -6029.664       22.025   174.8
1.4870        -6007.627    -6029.637       22.011   174.6
1.4875        -6007.605    -6029.612       22.007   174.6
1.4880        -6007.598    -6029.586       21.988   174.5
1.4885        -6007.563    -6029.561       21.998   174.5
1.4890        -6007.543    -6029.538       21.994   174.5
1.4895        -6007.555    -6029.514       21.959   174.2
1.4900        -6007.542    -6029.492       21.950   174.2
1.4905        -6007.551    -6029.469       21.918   173.9
1.4910        -6007.535    -6029.446       21.911   173.9
1.4915        -6007.535    -6029.424       21.889   173.7
1.4920        -6007.569    -6029.402       21.833   173.2
1.4925        -6007.581    -6029.379       21.798   173.0
1.4930        -6007.560    -6029.357       21.798   173.0
1.4935        -6007.562    -6029.335       21.773   172.8
1.4940        -6007.557    -6029.312       21.754   172.6
1.4945        -6007.535    -6029.288       21.754   172.6
1.4950        -6007.503    -6029.264       21.761   172.7
1.4955        -6007.530    -6029.239       21.709   172.3
1.4960        -6007.519    -6029.212       21.693   172.1
1.4965        -6007.496    -6029.185       21.689   172.1
1.4970        -6007.474    -6029.156       21.682   172.0
1.4975        -6007.494    -6029.126       21.632   171.6
1.4980        -6007.483    -6029.096       21.613   171.5
1.4985        -6007.435    -6029.063       21.629   171.6
1.4990        -6007.457    -6029.029       21.572   171.2
1.4995        -6007.418    -6028.994       21.575   171.2
1.5000        -6007.374    -6028.957       21.583   171.3
1.5005        -6007.324    -6028.920       21.596   171.4
1.5010        -6007.306    -6028.881       21.575   171.2
1.5015        -6007.342    -6028.841       21.499   170.6
1.5020        -6007.346    -6028.800       21.454   170.2
1.5025        -6007.325    -6028.757       21.432   170.1
1.5030        -6007.297    -6028.714       21.417   169.9
1.5035        -6007.252    -6028.669       21.417   169.9
1.5040        -6007.235    -6028.624       21.389   169.7
1.5045        -6007.223    -6028.578       21.355   169.4
1.5050        -6007.182    -6028.532       21.350   169.4
1.5055        -6007.174    -6028.485       21.312   169.1
1.5060        -6007.100    -6028.438       21.339   169.3
1.5065        -6007.086    -6028.391       21.306   169.1
1.5070        -6007.071    -6028.344       21.273   168.8
1.5075        -6007.073    -6028.298       21.226   168.4
1.5080        -6007.024    -6028.253       21.229   168.4
1.5085        -6007.018    -6028.207       21.189   168.1
1.5090        -6007.022    -6028.164       21.143   167.8
1.5095        -6007.015    -6028.124       21.109   167.5
1.5100        -6007.004    -6028.085       21.081   167.3
1.5105        -6006.989    -6028.049       21.060   167.1
1.5110        -6006.982    -6028.016       21.034   166.9
1.5115        -6006.998    -6027.986       20.988   166.5
1.5120        -6007.024    -6027.960       20.936   166.1
1.5125        -6007.002    -6027.937       20.935   166.1
1.5130        -6007.042    -6027.917       20.875   165.6
1.5135        -6007.027    -6027.900       20.874   165.6
1.5140        -6007.009    -6027.887       20.878   165.7
1.5145        -6006.967    -6027.878       20.911   165.9
1.5150        -6006.966    -6027.872       20.906   165.9
1.5155        -6006.937    -6027.869       20.933   166.1
1.5160        -6006.899    -6027.870       20.971   166.4
1.5165        -6006.901    -6027.874       20.973   166.4
1.5170        -6006.904    -6027.882       20.978   166.5
1.5175        -6006.881    -6027.891       21.010   166.7
1.5180        -6006.884    -6027.902       21.018   166.8
1.5185        -6006.862    -6027.915       21.053   167.0
1.5190        -6006.849    -6027.930       21.081   167.3
1.5195        -6006.841    -6027.945       21.104   167.5
1.5200        -6006.854    -6027.961       21.107   167.5
1.5205        -6006.877    -6027.979       21.102   167.4
1.5210        -6006.864    -6027.997       21.133   167.7
1.5215        -6006.826    -6028.015       21.190   168.1
1.5220        -6006.847    -6028.034       21.187   168.1
1.5225        -6006.855    -6028.052       21.197   168.2
1.5230        -6006.872    -6028.070       21.198   168.2
1.5235        -6006.859    -6028.087       21.228   168.4
1.5240        -6006.830    -6028.104       21.274   168.8
1.5245        -6006.864    -6028.120       21.256   168.7
1.5250        -6006.827    -6028.136       21.309   169.1
1.5255        -6006.821    -6028.150       21.329   169.2
1.5260        -6006.832    -6028.163       21.331   169.3
1.5265        -6006.824    -6028.175       21.351   169.4
1.5270        -6006.800    -6028.186       21.386   169.7
1.5275        -6006.762    -6028.196       21.434   170.1
1.5280        -6006.786    -6028.205       21.419   170.0
1.5285        -6006.781    -6028.213       21.432   170.1
1.5290        -6006.795    -6028.220       21.425   170.0
1.5295        -6006.781    -6028.225       21.444   170.2
1.5300        -6006.780    -6028.227       21.447   170.2
1.5305        -6006.764    -6028.228       21.465   170.3
1.5310        -6006.737    -6028.227       21.491   170.5
1.5315        -6006.703    -6028.224       21.521   170.8
1.5320        -6006.722    -6028.219       21.497   170.6
1.5325        -6006.706    -6028.212       21.506   170.6
1.5330        -6006.693    -6028.203       21.510   170.7
1.5335        -6006.697    -6028.192       21.494   170.6
1.5340        -6006.670    -6028.179       21.508   170.7
1.5345        -6006.656    -6028.164       21.508   170.7
1.5350        -6006.637    -6028.146       21.509   170.7
1.5355        -6006.669    -6028.128       21.459   170.3
1.5360        -6006.668    -6028.108       21.440   170.1
1.5365        -6006.686    -6028.086       21.400   169.8
1.5370        -6006.638    -6028.062       21.423   170.0
1.5375        -6006.605    -6028.036       21.431   170.1
1.5380        -6006.651    -6028.010       21.359   169.5
1.5385        -6006.632    -6027.984       21.352   169.4
1.5390        -6006.625    -6027.958       21.332   169.3
1.5395        -6006.640    -6027.932       21.292   168.9
1.5400        -6006.616    -6027.906       21.290   168.9
1.5405        -6006.615    -6027.880       21.265   168.7
1.5410        -6006.642    -6027.854       21.212   168.3
1.5415        -6006.610    -6027.829       21.219   168.4
1.5420        -6006.596    -6027.806       21.210   168.3
1.5425        -6006.583    -6027.783       21.200   168.2
1.5430        -6006.591    -6027.761       21.171   168.0
1.5435        -6006.628    -6027.742       21.114   167.5
1.5440        -6006.593    -6027.724       21.131   167.7
1.5445        -6006.581    -6027.707       21.126   167.6
1.5450        -6006.557    -6027.692       21.135   167.7
1.5455        -6006.538    -6027.680       21.142   167.8
1.5460        -6006.558    -6027.669       21.111   167.5
1.5465        -6006.551    -6027.660       21.109   167.5
1.5470        -6006.557    -6027.653       21.096   167.4
1.5475        -6006.549    -6027.649       21.100   167.4
1.5480        -6006.566    -6027.646       21.080   167.3
1.5485        -6006.544    -6027.645       21.101   167.4
1.5490        -6006.539    -6027.646       21.107   167.5
1.5495        -6006.545    -6027.649       21.104   167.5
1.5500        -6006.513    -6027.653       21.140   167.7
1.5505        -6006.498    -6027.660       21.162   167.9
1.5510        -6006.500    -6027.669       21.169   168.0
1.5515        -6006.504    -6027.680       21.176   168.0
1.5520        -6006.497    -6027.693       21.196   168.2
1.5525        -6006.481    -6027.709       21.227   168.4
1.5530        -6006.456    -6027.727       21.271   168.8
1.5535        -6006.428    -6027.747       21.319   169.2
1.5540        -6006.440    -6027.770       21.330   169.2
1.5545        -6006.423    -6027.797       21.373   169.6
1.5550        -6006.379    -6027.825       21.447   170.2
1.5555        -6006.373    -6027.857       21.484   170.5
1.5560        -6006.393    -6027.889       21.496   170.6
1.5565        -6006.372    -6027.924       21.551   171.0
1.5570        -6006.366    -6027.960       21.594   171.3
1.5575        -6006.365    -6027.996       21.631   171.6
1.5580        -6006.341    -6028.034       21.692   172.1
1.5585        -6006.352    -6028.071       21.720   172.3
1.5590        -6006.345    -6028.110       21.765   172.7
1.5595        -6006.327    -6028.148       21.821   173.1
1.5600        -6006.316    -6028.187       21.871   173.5
1.5605        -6006.351    -6028.226       21.874   173.6
1.5610        -6006.339    -6028.264       21.925   174.0
1.5615        -6006.323    -6028.300       21.977   174.4
1.5620        -6006.349    -6028.336       21.987   174.5
1.5625        -6006.302    -6028.371       22.069   175.1
1.5630        -6006.301    -6028.405       22.104   175.4
1.5635        -6006.321    -6028.438       22.117   175.5
1.5640        -6006.313    -6028.469       22.156   175.8
1.5645        -6006.331    -6028.500       22.169   175.9
1.5650        -6006.310    -6028.529       22.220   176.3
1.5655        -6006.271    -6028.556       22.285   176.8
1.5660        -6006.274    -6028.581       22.307   177.0
1.5665        -6006.274    -6028.605       22.330   177.2
1.5670        -6006.248    -6028.627       22.379   177.6
1.5675        -6006.222    -6028.647       22.425   177.9
1.5680        -6006.196    -6028.667       22.471   178.3
1.5685        -6006.189    -6028.685       22.495   178.5
1.5690        -6006.245    -6028.701       22.455   178.2
1.5695        -6006.231    -6028.716       22.485   178.4
1.5700        -6006.260    -6028.730       22.470   178.3
1.5705        -6006.259    -6028.742       22.483   178.4
1.5710        -6006.263    -6028.752       22.490   178.4
1.5715        -6006.210    -6028.761       22.551   178.9
1.5720        -6006.150    -6028.768       22.619   179.5
1.5725        -6006.161    -6028.774       22.614   179.4
1.5730        -6006.153    -6028.780       22.626   179.5
1.5735        -6006.126    -6028.783       22.657   179.8
1.5740        -6006.122    -6028.786       22.664   179.8
1.5745        -6006.118    -6028.787       22.668   179.9
1.5750        -6006.121    -6028.786       22.665   179.8
1.5755        -6006.109    -6028.783       22.674   179.9
1.5760        -6006.117    -6028.780       22.663   179.8
1.5765        -6006.103    -6028.777       22.674   179.9
1.5770        -6006.103    -6028.775       22.671   179.9
1.5775        -6006.102    -6028.771       22.668   179.9
1.5780        -6006.106    -6028.766       22.660   179.8
1.5785        -6006.131    -6028.759       22.629   179.6
1.5790        -6006.120    -6028.753       22.633   179.6
1.5795        -6006.132    -6028.745       22.613   179.4
1.5800        -6006.126    -6028.737       22.610   179.4
1.5805        -6006.109    -6028.728       22.619   179.5
1.5810        -6006.035    -6028.720       22.684   180.0
1.5815        -6006.020    -6028.710       22.690   180.0
1.5820        -6006.032    -6028.700       22.668   179.9
1.5825        -6006.077    -6028.690       22.613   179.4
1.5830        -6006.074    -6028.679       22.605   179.4
1.5835        -6006.041    -6028.668       22.627   179.5
1.5840        -6006.038    -6028.655       22.617   179.5
1.5845        -6005.990    -6028.642       22.652   179.7
1.5850        -6006.005    -6028.629       22.625   179.5
1.5855        -6005.995    -6028.617       22.622   179.5
1.5860        -6005.966    -6028.604       22.638   179.6
1.5865        -6005.973    -6028.592       22.619   179.5
1.5870        -6006.008    -6028.580       22.572   179.1
1.5875        -6006.028    -6028.569       22.541   178.9
1.5880        -6006.021    -6028.557       22.536   178.8
1.5885        -6006.000    -6028.545       22.544   178.9
1.5890        -6005.940    -6028.534       22.594   179.3
1.5895        -6005.935    -6028.525       22.590   179.2
1.5900        -6005.929    -6028.516       22.587   179.2
1.5905        -6005.886    -6028.508       22.623   179.5
1.5910        -6005.870    -6028.502       22.632   179.6
1.5915        -6005.880    -6028.496       22.616   179.5
1.5920        -6005.915    -6028.492       22.577   179.1
1.5925        -6005.933    -6028.488       22.555   179.0
1.5930        -6005.906    -6028.486       22.580   179.2
1.5935        -6005.919    -6028.486       22.567   179.1
1.5940        -6005.882    -6028.486       22.604   179.4
1.5945        -6005.874    -6028.487       22.612   179.4
1.5950        -6005.861    -6028.488       22.626   179.5
1.5955        -6005.882    -6028.490       22.607   179.4
1.5960        -6005.882    -6028.493       22.611   179.4
1.5965        -6005.900    -6028.497       22.597   179.3
1.5970        -6005.869    -6028.501       22.632   179.6
1.5975        -6005.852    -6028.505       22.654   179.7
1.5980        -6005.876    -6028.510       22.634   179.6
1.5985        -6005.894    -6028.515       22.621   179.5
1.5990        -6005.908    -6028.520       22.612   179.4
1.5995        -6005.890    -6028.525       22.635   179.6
1.6000        -6005.918    -6028.529       22.611   179.4
1.6005        -6005.876    -6028.533       22.657   179.8
1.6010        -6005.854    -6028.536       22.682   180.0
1.6015        -6005.821    -6028.537       22.716   180.2
1.6020        -6005.845    -6028.537       22.692   180.1
1.6025        -6005.894    -6028.535       22.642   179.7
1.6030        -6005.880    -6028.532       22.652   179.7
1.6035        -6005.870    -6028.527       22.657   179.8
1.6040        -6005.859    -6028.522       22.664   179.8
1.6045        -6005.847    -6028.516       22.668   179.9
1.6050        -6005.823    -6028.508       22.685   180.0
1.6055        -6005.803    -6028.498       22.695   180.1
1.6060        -6005.819    -6028.487       22.668   179.9
1.6065        -6005.803    -6028.475       22.672   179.9
1.6070        -6005.795    -6028.462       22.667   179.9
1.6075        -6005.799    -6028.447       22.647   179.7
1.6080        -6005.786    -6028.430       22.643   179.7
1.6085        -6005.753    -6028.411       22.658   179.8
1.6090        -6005.753    -6028.392       22.639   179.6
1.6095        -6005.757    -6028.370       22.613   179.4
1.6100        -6005.778    -6028.348       22.570   179.1
1.6105        -6005.782    -6028.326       22.544   178.9
1.6110        -6005.735    -6028.302       22.567   179.1
1.6115        -6005.770    -6028.278       22.507   178.6
1.6120        -6005.745    -6028.252       22.507   178.6
1.6125        -6005.745    -6028.226       22.481   178.4
1.6130        -6005.747    -6028.199       22.451   178.1
1.6135        -6005.757    -6028.170       22.413   177.8
1.6140        -6005.798    -6028.140       22.342   177.3
1.6145        -6005.776    -6028.111       22.334   177.2
1.6150        -6005.785    -6028.080       22.295   176.9
1.6155        -6005.793    -6028.050       22.258   176.6
1.6160        -6005.780    -6028.021       22.241   176.5
1.6165        -6005.806    -6027.992       22.186   176.0
1.6170        -6005.795    -6027.964       22.169   175.9
1.6175        -6005.799    -6027.936       22.137   175.7
1.6180        -6005.809    -6027.909       22.100   175.4
1.6185        -6005.798    -6027.884       22.085   175.2
1.6190        -6005.787    -6027.859       22.072   175.1
1.6195        -6005.768    -6027.835       22.068   175.1
1.6200        -6005.743    -6027.814       22.072   175.1
1.6205        -6005.724    -6027.795       22.071   175.1
1.6210        -6005.739    -6027.778       22.039   174.9
1.6215        -6005.736    -6027.762       22.027   174.8
1.6220        -6005.712    -6027.748       22.036   174.9
1.6225        -6005.723    -6027.737       22.015   174.7
1.6230        -6005.691    -6027.728       22.037   174.9
1.6235        -6005.699    -6027.722       22.023   174.7
1.6240        -6005.704    -6027.718       22.013   174.7
1.6245        -6005.695    -6027.716       22.021   174.7
1.6250        -6005.671    -6027.718       22.047   174.9
1.6255        -6005.643    -6027.722       22.078   175.2
1.6260        -6005.601    -6027.728       22.127   175.6
1.6265        -6005.580    -6027.738       22.158   175.8
1.6270        -6005.569    -6027.751       22.182   176.0
1.6275        -6005.574    -6027.766       22.192   176.1
1.6280        -6005.553    -6027.783       22.230   176.4
1.6285        -6005.538    -6027.803       22.265   176.7
1.6290        -6005.524    -6027.826       22.302   177.0
1.6295        -6005.479    -6027.850       22.371   177.5
1.6300        -6005.468    -6027.876       22.408   177.8
1.6305        -6005.458    -6027.904       22.446   178.1
1.6310        -6005.461    -6027.933       22.472   178.3
1.6315        -6005.441    -6027.963       22.523   178.7
1.6320        -6005.429    -6027.995       22.566   179.1
1.6325        -6005.442    -6028.027       22.585   179.2
1.6330        -6005.405    -6028.060       22.655   179.8
1.6335        -6005.398    -6028.094       22.696   180.1
1.6340        -6005.394    -6028.128       22.734   180.4
1.6345        -6005.374    -6028.162       22.788   180.8
1.6350        -6005.393    -6028.196       22.803   180.9
1.6355        -6005.405    -6028.230       22.825   181.1
1.6360        -6005.430    -6028.263       22.832   181.2
1.6365        -6005.429    -6028.294       22.865   181.4
1.6370        -6005.433    -6028.325       22.893   181.6
1.6375        -6005.377    -6028.356       22.979   182.3
1.6380        -6005.343    -6028.386       23.043   182.8
1.6385        -6005.347    -6028.415       23.068   183.0
1.6390        -6005.315    -6028.442       23.127   183.5
1.6395        -6005.326    -6028.467       23.140   183.6
1.6400        -6005.278    -6028.490       23.212   184.2
1.6405        -6005.265    -6028.511       23.246   184.4
1.6410        -6005.222    -6028.529       23.307   184.9
1.6415        -6005.237    -6028.545       23.308   184.9
1.6420        -6005.208    -6028.558       23.350   185.3
1.6425        -6005.187    -6028.569       23.382   185.5
1.6430        -6005.177    -6028.579       23.402   185.7
1.6435        -6005.181    -6028.586       23.404   185.7
1.6440        -6005.135    -6028.590       23.455   186.1
1.6445        -6005.122    -6028.592       23.470   186.2
1.6450        -6005.103    -6028.591       23.488   186.4
1.6455        -6005.099    -6028.588       23.489   186.4
1.6460        -6005.053    -6028.582       23.529   186.7
1.6465        -6005.054    -6028.574       23.520   186.6
1.6470        -6005.066    -6028.564       23.498   186.5
1.6475        -6005.062    -6028.553       23.491   186.4
1.6480        -6005.053    -6028.540       23.487   186.4
1.6485        -6005.054    -6028.526       23.471   186.2
1.6490        -6005.029    -6028.510       23.481   186.3
1.6495        -6005.017    -6028.494       23.476   186.3
1.6500        -6005.018    -6028.477       23.459   186.1
1.6505        -6004.956    -6028.460       23.504   186.5
1.6510        -6004.968    -6028.441       23.474   186.3
1.6515        -6004.913    -6028.422       23.509   186.5
1.6520        -6004.953    -6028.403       23.450   186.1
1.6525        -6004.977    -6028.385       23.408   185.7
1.6530        -6004.963    -6028.366       23.403   185.7
1.6535        -6004.926    -6028.348       23.422   185.8
1.6540        -6004.883    -6028.330       23.447   186.0
1.6545        -6004.858    -6028.311       23.454   186.1
1.6550        -6004.871    -6028.294       23.423   185.9
1.6555        -6004.838    -6028.277       23.439   186.0
1.6560        -6004.811    -6028.261       23.450   186.1
1.6565        -6004.843    -6028.245       23.401   185.7
1.6570        -6004.830    -6028.230       23.400   185.7
1.6575        -6004.806    -6028.215       23.409   185.7
1.6580        -6004.820    -6028.200       23.381   185.5
1.6585        -6004.844    -6028.185       23.342   185.2
1.6590        -6004.832    -6028.170       23.339   185.2
1.6595        -6004.785    -6028.155       23.370   185.4
