Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.6735        -5973.787    -6012.907       39.120   310.4
2.6740        -5973.731    -6012.908       39.177   310.9
2.6745        -5973.769    -6012.898       39.129   310.5
2.6750        -5973.696    -6012.877       39.181   310.9
2.6755        -5973.743    -6012.850       39.107   310.3
2.6760        -5973.800    -6012.812       39.012   309.5
2.6765        -5973.775    -6012.764       38.989   309.4
2.6770        -5973.811    -6012.707       38.896   308.6
2.6775        -5973.878    -6012.642       38.764   307.6
2.6780        -5973.912    -6012.567       38.655   306.7
2.6785        -5974.050    -6012.486       38.436   305.0
2.6790        -5974.175    -6012.398       38.224   303.3
2.6795        -5974.121    -6012.301       38.180   302.9
2.6800        -5974.082    -6012.198       38.116   302.4
2.6805        -5974.047    -6012.090       38.043   301.9
2.6810        -5974.132    -6011.977       37.846   300.3
2.6815        -5974.119    -6011.859       37.740   299.5
2.6820        -5974.076    -6011.735       37.659   298.8
2.6825        -5974.038    -6011.606       37.567   298.1
2.6830        -5974.082    -6011.474       37.393   296.7
2.6835        -5974.080    -6011.344       37.264   295.7
2.6840        -5974.190    -6011.215       37.025   293.8
2.6845        -5974.219    -6011.091       36.872   292.6
2.6850        -5974.232    -6010.969       36.738   291.5
2.6855        -5974.313    -6010.855       36.542   289.9
2.6860        -5974.339    -6010.745       36.406   288.9
2.6865        -5974.236    -6010.644       36.407   288.9
2.6870        -5974.208    -6010.549       36.341   288.4
2.6875        -5974.347    -6010.460       36.113   286.5
2.6880        -5974.244    -6010.380       36.135   286.7
2.6885        -5974.194    -6010.307       36.113   286.5
2.6890        -5974.208    -6010.242       36.035   285.9
2.6895        -5974.406    -6010.186       35.780   283.9
2.6900        -5974.408    -6010.140       35.732   283.5
2.6905        -5974.507    -6010.103       35.596   282.4
2.6910        -5974.449    -6010.077       35.627   282.7
2.6915        -5974.504    -6010.060       35.555   282.1
2.6920        -5974.458    -6010.054       35.595   282.4
2.6925        -5974.369    -6010.059       35.690   283.2
2.6930        -5974.483    -6010.074       35.591   282.4
2.6935        -5974.607    -6010.101       35.495   281.6
2.6940        -5974.602    -6010.140       35.538   282.0
2.6945        -5974.679    -6010.186       35.507   281.7
2.6950        -5974.623    -6010.241       35.617   282.6
2.6955        -5974.543    -6010.304       35.761   283.8
2.6960        -5974.552    -6010.371       35.820   284.2
2.6965        -5974.536    -6010.446       35.910   284.9
2.6970        -5974.435    -6010.524       36.089   286.4
2.6975        -5974.324    -6010.608       36.283   287.9
2.6980        -5974.412    -6010.693       36.281   287.9
2.6985        -5974.576    -6010.782       36.206   287.3
2.6990        -5974.573    -6010.871       36.298   288.0
2.6995        -5974.593    -6010.960       36.367   288.6
2.7000        -5974.655    -6011.048       36.394   288.8
2.7005        -5974.593    -6011.137       36.544   290.0
2.7010        -5974.604    -6011.225       36.620   290.6
2.7015        -5974.577    -6011.309       36.732   291.5
2.7020        -5974.591    -6011.392       36.800   292.0
2.7025        -5974.520    -6011.469       36.949   293.2
2.7030        -5974.510    -6011.541       37.031   293.8
2.7035        -5974.470    -6011.609       37.139   294.7
2.7040        -5974.442    -6011.672       37.229   295.4
2.7045        -5974.333    -6011.730       37.397   296.7
2.7050        -5974.395    -6011.781       37.387   296.7
2.7055        -5974.440    -6011.827       37.387   296.7
2.7060        -5974.291    -6011.865       37.575   298.1
2.7065        -5974.287    -6011.895       37.608   298.4
2.7070        -5974.214    -6011.917       37.703   299.2
2.7075        -5974.268    -6011.929       37.661   298.8
2.7080        -5974.241    -6011.931       37.690   299.1
2.7085        -5974.320    -6011.927       37.607   298.4
2.7090        -5974.384    -6011.917       37.533   297.8
2.7095        -5974.324    -6011.901       37.577   298.2
2.7100        -5974.246    -6011.880       37.634   298.6
2.7105        -5974.193    -6011.852       37.659   298.8
2.7110        -5974.206    -6011.819       37.612   298.4
2.7115        -5974.160    -6011.784       37.624   298.5
2.7120        -5974.150    -6011.745       37.595   298.3
2.7125        -5974.158    -6011.702       37.544   297.9
2.7130        -5974.105    -6011.654       37.549   297.9
2.7135        -5974.174    -6011.604       37.430   297.0
2.7140        -5974.085    -6011.550       37.465   297.3
2.7145        -5974.165    -6011.491       37.327   296.2
2.7150        -5974.139    -6011.434       37.295   295.9
2.7155        -5974.084    -6011.377       37.294   295.9
2.7160        -5974.020    -6011.322       37.302   296.0
2.7165        -5974.049    -6011.270       37.221   295.3
2.7170        -5974.189    -6011.216       37.027   293.8
2.7175        -5974.257    -6011.162       36.905   292.8
2.7180        -5974.289    -6011.108       36.820   292.2
2.7185        -5974.313    -6011.054       36.741   291.5
2.7190        -5974.395    -6011.003       36.608   290.5
2.7195        -5974.412    -6010.953       36.542   289.9
2.7200        -5974.482    -6010.905       36.423   289.0
2.7205        -5974.511    -6010.862       36.351   288.4
2.7210        -5974.553    -6010.822       36.269   287.8
2.7215        -5974.605    -6010.787       36.181   287.1
2.7220        -5974.650    -6010.754       36.104   286.5
2.7225        -5974.620    -6010.724       36.105   286.5
2.7230        -5974.697    -6010.699       36.002   285.7
2.7235        -5974.653    -6010.676       36.023   285.8
2.7240        -5974.731    -6010.656       35.924   285.0
2.7245        -5974.731    -6010.640       35.909   284.9
2.7250        -5974.806    -6010.627       35.821   284.2
2.7255        -5974.763    -6010.620       35.857   284.5
2.7260        -5974.812    -6010.617       35.806   284.1
2.7265        -5974.807    -6010.620       35.812   284.2
2.7270        -5974.959    -6010.626       35.666   283.0
2.7275        -5974.950    -6010.636       35.685   283.2
2.7280        -5974.971    -6010.651       35.680   283.1
2.7285        -5974.829    -6010.671       35.842   284.4
2.7290        -5974.810    -6010.693       35.884   284.7
2.7295        -5974.853    -6010.720       35.867   284.6
2.7300        -5974.860    -6010.749       35.889   284.8
2.7305        -5974.890    -6010.779       35.890   284.8
2.7310        -5974.840    -6010.813       35.973   285.4
2.7315        -5974.739    -6010.851       36.113   286.5
2.7320        -5974.800    -6010.895       36.095   286.4
2.7325        -5974.828    -6010.940       36.112   286.5
2.7330        -5974.837    -6010.987       36.150   286.8
2.7335        -5974.761    -6011.039       36.278   287.9
2.7340        -5974.822    -6011.093       36.271   287.8
2.7345        -5974.899    -6011.149       36.250   287.6
2.7350        -5974.726    -6011.207       36.481   289.5
2.7355        -5974.753    -6011.264       36.511   289.7
2.7360        -5974.708    -6011.322       36.614   290.5
2.7365        -5974.793    -6011.382       36.589   290.3
2.7370        -5974.756    -6011.445       36.689   291.1
2.7375        -5974.694    -6011.508       36.814   292.1
2.7380        -5974.675    -6011.572       36.897   292.8
2.7385        -5974.694    -6011.636       36.942   293.1
2.7390        -5974.586    -6011.699       37.113   294.5
2.7395        -5974.612    -6011.762       37.150   294.8
2.7400        -5974.657    -6011.825       37.168   294.9
2.7405        -5974.685    -6011.889       37.204   295.2
2.7410        -5974.609    -6011.954       37.346   296.3
2.7415        -5974.572    -6012.018       37.446   297.1
2.7420        -5974.558    -6012.081       37.523   297.7
2.7425        -5974.543    -6012.143       37.600   298.3
2.7430        -5974.516    -6012.203       37.687   299.0
2.7435        -5974.418    -6012.262       37.845   300.3
2.7440        -5974.421    -6012.319       37.898   300.7
2.7445        -5974.487    -6012.371       37.885   300.6
2.7450        -5974.409    -6012.420       38.010   301.6
2.7455        -5974.318    -6012.466       38.148   302.7
2.7460        -5974.224    -6012.507       38.283   303.8
2.7465        -5974.163    -6012.542       38.379   304.5
2.7470        -5974.205    -6012.573       38.368   304.4
2.7475        -5974.149    -6012.603       38.454   305.1
2.7480        -5974.121    -6012.628       38.507   305.5
2.7485        -5974.112    -6012.649       38.537   305.8
2.7490        -5974.007    -6012.664       38.657   306.7
2.7495        -5974.035    -6012.673       38.639   306.6
2.7500        -5973.988    -6012.676       38.688   307.0
2.7505        -5973.915    -6012.674       38.759   307.5
2.7510        -5974.034    -6012.668       38.634   306.6
2.7515        -5974.187    -6012.659       38.472   305.3
2.7520        -5974.114    -6012.648       38.534   305.8
2.7525        -5974.134    -6012.633       38.500   305.5
2.7530        -5974.087    -6012.615       38.529   305.7
2.7535        -5973.975    -6012.592       38.617   306.4
2.7540        -5973.957    -6012.568       38.610   306.4
2.7545        -5973.940    -6012.542       38.602   306.3
2.7550        -5973.931    -6012.515       38.584   306.2
2.7555        -5973.937    -6012.486       38.549   305.9
2.7560        -5973.899    -6012.454       38.555   305.9
2.7565        -5973.952    -6012.422       38.470   305.2
2.7570        -5973.972    -6012.388       38.416   304.8
2.7575        -5973.898    -6012.353       38.455   305.1
2.7580        -5973.920    -6012.315       38.395   304.7
2.7585        -5973.923    -6012.275       38.353   304.3
2.7590        -5973.913    -6012.234       38.321   304.1
2.7595        -5973.929    -6012.191       38.262   303.6
2.7600        -5973.984    -6012.148       38.164   302.8
2.7605        -5974.161    -6012.104       37.943   301.1
2.7610        -5974.126    -6012.061       37.936   301.0
2.7615        -5974.134    -6012.018       37.885   300.6
2.7620        -5974.112    -6011.977       37.865   300.4
2.7625        -5974.101    -6011.937       37.837   300.2
2.7630        -5974.056    -6011.899       37.842   300.3
2.7635        -5974.094    -6011.857       37.763   299.6
2.7640        -5974.063    -6011.816       37.753   299.6
2.7645        -5973.994    -6011.776       37.782   299.8
2.7650        -5973.947    -6011.740       37.793   299.9
2.7655        -5973.919    -6011.707       37.788   299.8
2.7660        -5973.973    -6011.674       37.700   299.1
2.7665        -5973.890    -6011.641       37.751   299.5
2.7670        -5973.908    -6011.610       37.702   299.2
2.7675        -5973.928    -6011.580       37.652   298.8
2.7680        -5973.979    -6011.553       37.574   298.1
2.7685        -5974.065    -6011.527       37.462   297.3
2.7690        -5973.997    -6011.503       37.506   297.6
2.7695        -5974.004    -6011.477       37.473   297.3
2.7700        -5974.002    -6011.453       37.451   297.2
2.7705        -5973.951    -6011.433       37.481   297.4
2.7710        -5973.946    -6011.412       37.466   297.3
2.7715        -5973.919    -6011.391       37.472   297.3
2.7720        -5973.943    -6011.369       37.427   297.0
2.7725        -5974.025    -6011.347       37.322   296.1
2.7730        -5974.057    -6011.323       37.266   295.7
2.7735        -5973.904    -6011.299       37.394   296.7
2.7740        -5973.898    -6011.272       37.375   296.6
2.7745        -5973.778    -6011.245       37.467   297.3
2.7750        -5973.701    -6011.218       37.517   297.7
2.7755        -5973.643    -6011.190       37.547   297.9
2.7760        -5973.646    -6011.161       37.515   297.7
2.7765        -5973.651    -6011.131       37.480   297.4
2.7770        -5973.647    -6011.100       37.453   297.2
2.7775        -5973.724    -6011.069       37.345   296.3
2.7780        -5973.735    -6011.038       37.304   296.0
2.7785        -5973.663    -6011.008       37.345   296.3
2.7790        -5973.701    -6010.976       37.275   295.8
2.7795        -5973.635    -6010.942       37.307   296.0
2.7800        -5973.708    -6010.907       37.199   295.2
2.7805        -5973.628    -6010.873       37.245   295.5
2.7810        -5973.691    -6010.841       37.151   294.8
2.7815        -5973.705    -6010.814       37.109   294.4
2.7820        -5973.659    -6010.790       37.132   294.6
2.7825        -5973.639    -6010.773       37.134   294.6
2.7830        -5973.665    -6010.758       37.093   294.3
2.7835        -5973.624    -6010.746       37.123   294.6
2.7840        -5973.540    -6010.735       37.196   295.1
2.7845        -5973.564    -6010.726       37.162   294.9
2.7850        -5973.606    -6010.719       37.113   294.5
2.7855        -5973.620    -6010.715       37.095   294.3
2.7860        -5973.708    -6010.715       37.008   293.6
2.7865        -5973.772    -6010.721       36.948   293.2
2.7870        -5973.783    -6010.730       36.947   293.2
2.7875        -5973.731    -6010.745       37.014   293.7
2.7880        -5973.668    -6010.762       37.094   294.3
2.7885        -5973.651    -6010.776       37.125   294.6
2.7890        -5973.571    -6010.789       37.218   295.3
2.7895        -5973.656    -6010.802       37.147   294.7
2.7900        -5973.654    -6010.815       37.161   294.9
2.7905        -5973.668    -6010.828       37.159   294.8
2.7910        -5973.705    -6010.841       37.135   294.7
2.7915        -5973.785    -6010.852       37.068   294.1
2.7920        -5973.814    -6010.864       37.049   294.0
2.7925        -5973.811    -6010.874       37.064   294.1
2.7930        -5973.718    -6010.885       37.166   294.9
2.7935        -5973.725    -6010.894       37.170   294.9
2.7940        -5973.697    -6010.903       37.206   295.2
2.7945        -5973.657    -6010.912       37.255   295.6
2.7950        -5973.704    -6010.922       37.218   295.3
2.7955        -5973.675    -6010.932       37.257   295.6
2.7960        -5973.652    -6010.941       37.289   295.9
2.7965        -5973.648    -6010.952       37.304   296.0
2.7970        -5973.659    -6010.963       37.304   296.0
2.7975        -5973.646    -6010.975       37.329   296.2
2.7980        -5973.597    -6010.987       37.391   296.7
2.7985        -5973.608    -6011.000       37.392   296.7
2.7990        -5973.472    -6011.012       37.539   297.9
2.7995        -5973.383    -6011.024       37.641   298.7
2.8000        -5973.412    -6011.036       37.624   298.5
2.8005        -5973.349    -6011.048       37.699   299.1
2.8010        -5973.254    -6011.060       37.806   300.0
2.8015        -5973.307    -6011.071       37.764   299.6
2.8020        -5973.386    -6011.083       37.696   299.1
2.8025        -5973.454    -6011.096       37.641   298.7
2.8030        -5973.413    -6011.109       37.696   299.1
2.8035        -5973.430    -6011.122       37.692   299.1
2.8040        -5973.560    -6011.136       37.577   298.2
2.8045        -5973.549    -6011.154       37.606   298.4
2.8050        -5973.552    -6011.172       37.620   298.5
2.8055        -5973.594    -6011.191       37.597   298.3
2.8060        -5973.516    -6011.209       37.693   299.1
2.8065        -5973.493    -6011.228       37.735   299.4
2.8070        -5973.489    -6011.250       37.761   299.6
2.8075        -5973.399    -6011.271       37.871   300.5
2.8080        -5973.407    -6011.292       37.885   300.6
2.8085        -5973.307    -6011.315       38.007   301.6
2.8090        -5973.384    -6011.339       37.955   301.2
2.8095        -5973.464    -6011.364       37.900   300.7
2.8100        -5973.453    -6011.392       37.938   301.0
2.8105        -5973.487    -6011.421       37.934   301.0
2.8110        -5973.530    -6011.452       37.922   300.9
2.8115        -5973.567    -6011.485       37.918   300.9
2.8120        -5973.544    -6011.520       37.976   301.3
2.8125        -5973.669    -6011.556       37.887   300.6
2.8130        -5973.607    -6011.593       37.986   301.4
2.8135        -5973.595    -6011.629       38.035   301.8
2.8140        -5973.664    -6011.663       37.999   301.5
2.8145        -5973.627    -6011.698       38.071   302.1
2.8150        -5973.502    -6011.733       38.231   303.4
2.8155        -5973.534    -6011.766       38.232   303.4
2.8160        -5973.617    -6011.798       38.181   303.0
2.8165        -5973.660    -6011.827       38.168   302.8
2.8170        -5973.598    -6011.852       38.255   303.5
2.8175        -5973.793    -6011.875       38.082   302.2
2.8180        -5973.817    -6011.898       38.080   302.2
2.8185        -5973.826    -6011.920       38.094   302.3
2.8190        -5973.931    -6011.939       38.008   301.6
2.8195        -5974.073    -6011.957       37.884   300.6
2.8200        -5973.970    -6011.976       38.006   301.6
2.8205        -5973.999    -6011.995       37.996   301.5
2.8210        -5973.997    -6012.011       38.015   301.6
2.8215        -5973.946    -6012.026       38.080   302.2
2.8220        -5973.993    -6012.039       38.047   301.9
2.8225        -5974.020    -6012.052       38.032   301.8
2.8230        -5974.148    -6012.064       37.916   300.9
2.8235        -5974.122    -6012.073       37.951   301.1
2.8240        -5974.128    -6012.081       37.953   301.1
2.8245        -5974.142    -6012.088       37.946   301.1
2.8250        -5974.042    -6012.091       38.049   301.9
2.8255        -5974.034    -6012.090       38.056   302.0
2.8260        -5974.039    -6012.085       38.046   301.9
2.8265        -5974.034    -6012.077       38.044   301.9
2.8270        -5973.998    -6012.070       38.072   302.1
2.8275        -5973.982    -6012.059       38.077   302.1
2.8280        -5973.974    -6012.047       38.073   302.1
2.8285        -5974.010    -6012.033       38.023   301.7
2.8290        -5973.967    -6012.018       38.051   301.9
2.8295        -5974.004    -6012.002       37.998   301.5
2.8300        -5974.057    -6011.984       37.927   300.9
2.8305        -5974.107    -6011.966       37.859   300.4
2.8310        -5974.137    -6011.946       37.810   300.0
2.8315        -5974.135    -6011.925       37.791   299.9
2.8320        -5974.147    -6011.904       37.758   299.6
2.8325        -5974.123    -6011.883       37.760   299.6
2.8330        -5974.141    -6011.861       37.720   299.3
2.8335        -5974.109    -6011.838       37.729   299.4
2.8340        -5974.258    -6011.814       37.556   298.0
2.8345        -5974.260    -6011.790       37.530   297.8
2.8350        -5974.361    -6011.764       37.403   296.8
2.8355        -5974.376    -6011.735       37.359   296.4
2.8360        -5974.381    -6011.702       37.322   296.1
2.8365        -5974.248    -6011.669       37.420   296.9
2.8370        -5974.220    -6011.634       37.414   296.9
2.8375        -5974.183    -6011.599       37.416   296.9
2.8380        -5974.269    -6011.565       37.295   295.9
2.8385        -5974.331    -6011.528       37.197   295.1
2.8390        -5974.268    -6011.493       37.225   295.4
2.8395        -5974.312    -6011.457       37.144   294.7
2.8400        -5974.248    -6011.421       37.174   295.0
2.8405        -5974.294    -6011.387       37.093   294.3
2.8410        -5974.361    -6011.354       36.993   293.5
2.8415        -5974.282    -6011.323       37.040   293.9
2.8420        -5974.253    -6011.294       37.042   293.9
2.8425        -5974.277    -6011.271       36.994   293.5
2.8430        -5974.333    -6011.251       36.918   292.9
2.8435        -5974.211    -6011.234       37.024   293.8
2.8440        -5974.261    -6011.222       36.961   293.3
2.8445        -5974.286    -6011.210       36.924   293.0
2.8450        -5974.170    -6011.200       37.031   293.8
2.8455        -5974.098    -6011.191       37.092   294.3
2.8460        -5974.167    -6011.182       37.015   293.7
2.8465        -5974.265    -6011.174       36.909   292.9
2.8470        -5974.208    -6011.168       36.960   293.3
2.8475        -5974.215    -6011.165       36.950   293.2
2.8480        -5974.191    -6011.164       36.974   293.4
2.8485        -5974.222    -6011.169       36.947   293.2
2.8490        -5974.180    -6011.176       36.997   293.6
2.8495        -5974.226    -6011.185       36.959   293.3
2.8500        -5974.151    -6011.195       37.044   293.9
2.8505        -5974.106    -6011.205       37.099   294.4
2.8510        -5974.150    -6011.213       37.063   294.1
2.8515        -5974.066    -6011.221       37.155   294.8
2.8520        -5974.175    -6011.232       37.056   294.0
2.8525        -5974.125    -6011.243       37.119   294.5
2.8530        -5974.096    -6011.256       37.159   294.8
2.8535        -5974.142    -6011.270       37.128   294.6
2.8540        -5974.070    -6011.285       37.216   295.3
2.8545        -5974.002    -6011.306       37.304   296.0
2.8550        -5973.922    -6011.328       37.406   296.8
2.8555        -5974.011    -6011.350       37.339   296.3
2.8560        -5974.011    -6011.372       37.361   296.4
2.8565        -5974.043    -6011.396       37.353   296.4
2.8570        -5973.956    -6011.422       37.465   297.3
2.8575        -5973.991    -6011.449       37.458   297.2
2.8580        -5973.992    -6011.477       37.485   297.4
2.8585        -5974.012    -6011.505       37.494   297.5
2.8590        -5974.054    -6011.533       37.479   297.4
2.8595        -5974.074    -6011.564       37.490   297.5
2.8600        -5974.159    -6011.596       37.437   297.1
2.8605        -5974.080    -6011.628       37.549   297.9
2.8610        -5974.055    -6011.658       37.603   298.4
2.8615        -5973.971    -6011.687       37.716   299.3
2.8620        -5974.016    -6011.714       37.698   299.1
2.8625        -5974.049    -6011.739       37.690   299.1
2.8630        -5974.001    -6011.763       37.762   299.6
2.8635        -5974.098    -6011.785       37.687   299.0
2.8640        -5974.092    -6011.805       37.714   299.2
2.8645        -5974.215    -6011.825       37.610   298.4
2.8650        -5974.082    -6011.844       37.762   299.6
2.8655        -5974.068    -6011.860       37.791   299.9
2.8660        -5974.051    -6011.869       37.818   300.1
2.8665        -5974.104    -6011.874       37.770   299.7
2.8670        -5974.183    -6011.876       37.693   299.1
2.8675        -5974.127    -6011.874       37.748   299.5
2.8680        -5974.080    -6011.869       37.789   299.8
2.8685        -5974.114    -6011.859       37.746   299.5
2.8690        -5974.132    -6011.847       37.715   299.3
2.8695        -5974.153    -6011.832       37.679   299.0
2.8700        -5974.191    -6011.814       37.624   298.5
2.8705        -5974.341    -6011.796       37.455   297.2
2.8710        -5974.376    -6011.776       37.400   296.8
2.8715        -5974.388    -6011.754       37.367   296.5
2.8720        -5974.417    -6011.732       37.315   296.1
2.8725        -5974.515    -6011.706       37.191   295.1
2.8730        -5974.349    -6011.681       37.332   296.2
2.8735        -5974.363    -6011.656       37.293   295.9
2.8740        -5974.383    -6011.629       37.247   295.5
2.8745        -5974.380    -6011.602       37.222   295.3
2.8750        -5974.336    -6011.575       37.239   295.5
2.8755        -5974.291    -6011.546       37.255   295.6
2.8760        -5974.275    -6011.517       37.242   295.5
2.8765        -5974.227    -6011.489       37.262   295.7
2.8770        -5974.224    -6011.462       37.237   295.5
2.8775        -5974.310    -6011.438       37.128   294.6
2.8780        -5974.375    -6011.418       37.043   293.9
2.8785        -5974.389    -6011.399       37.010   293.7
2.8790        -5974.453    -6011.385       36.932   293.0
2.8795        -5974.464    -6011.373       36.910   292.9
2.8800        -5974.482    -6011.367       36.885   292.7
2.8805        -5974.460    -6011.367       36.907   292.8
2.8810        -5974.462    -6011.374       36.912   292.9
2.8815        -5974.642    -6011.384       36.743   291.5
2.8820        -5974.655    -6011.398       36.744   291.5
2.8825        -5974.627    -6011.415       36.788   291.9
2.8830        -5974.599    -6011.438       36.839   292.3
2.8835        -5974.609    -6011.467       36.858   292.5
2.8840        -5974.562    -6011.500       36.938   293.1
2.8845        -5974.555    -6011.537       36.982   293.4
2.8850        -5974.571    -6011.578       37.007   293.6
2.8855        -5974.481    -6011.621       37.140   294.7
2.8860        -5974.443    -6011.669       37.226   295.4
2.8865        -5974.509    -6011.719       37.211   295.3
2.8870        -5974.513    -6011.772       37.259   295.6
2.8875        -5974.536    -6011.825       37.289   295.9
2.8880        -5974.476    -6011.878       37.402   296.8
2.8885        -5974.431    -6011.934       37.503   297.6
2.8890        -5974.412    -6011.990       37.579   298.2
2.8895        -5974.360    -6012.046       37.686   299.0
2.8900        -5974.448    -6012.100       37.652   298.8
2.8905        -5974.461    -6012.151       37.690   299.1
2.8910        -5974.492    -6012.200       37.708   299.2
2.8915        -5974.491    -6012.248       37.757   299.6
2.8920        -5974.527    -6012.295       37.768   299.7
2.8925        -5974.503    -6012.340       37.837   300.2
2.8930        -5974.609    -6012.380       37.771   299.7
2.8935        -5974.684    -6012.416       37.731   299.4
2.8940        -5974.594    -6012.446       37.851   300.3
2.8945        -5974.629    -6012.471       37.842   300.3
2.8950        -5974.651    -6012.492       37.841   300.3
2.8955        -5974.520    -6012.509       37.989   301.4
2.8960        -5974.538    -6012.523       37.985   301.4
2.8965        -5974.593    -6012.531       37.938   301.0
2.8970        -5974.534    -6012.536       38.002   301.5
2.8975        -5974.533    -6012.538       38.005   301.6
2.8980        -5974.570    -6012.536       37.967   301.3
2.8985        -5974.567    -6012.532       37.966   301.2
2.8990        -5974.485    -6012.523       38.038   301.8
2.8995        -5974.456    -6012.511       38.055   302.0
2.9000        -5974.480    -6012.493       38.013   301.6
2.9005        -5974.497    -6012.470       37.973   301.3
2.9010        -5974.546    -6012.445       37.899   300.7
2.9015        -5974.513    -6012.416       37.903   300.8
2.9020        -5974.507    -6012.382       37.875   300.5
2.9025        -5974.450    -6012.347       37.897   300.7
2.9030        -5974.350    -6012.312       37.962   301.2
2.9035        -5974.336    -6012.275       37.939   301.0
2.9040        -5974.284    -6012.235       37.951   301.1
2.9045        -5974.315    -6012.194       37.878   300.6
2.9050        -5974.263    -6012.151       37.888   300.6
2.9055        -5974.212    -6012.103       37.892   300.7
2.9060        -5974.039    -6012.053       38.015   301.6
2.9065        -5974.001    -6012.000       37.999   301.5
2.9070        -5973.994    -6011.945       37.950   301.1
2.9075        -5974.009    -6011.888       37.879   300.6
2.9080        -5974.049    -6011.829       37.781   299.8
2.9085        -5973.965    -6011.770       37.805   300.0
2.9090        -5974.021    -6011.710       37.689   299.1
2.9095        -5974.102    -6011.654       37.552   298.0
2.9100        -5974.118    -6011.599       37.481   297.4
2.9105        -5974.065    -6011.543       37.478   297.4
2.9110        -5973.958    -6011.486       37.528   297.8
2.9115        -5974.042    -6011.432       37.390   296.7
2.9120        -5974.172    -6011.379       37.207   295.2
2.9125        -5974.156    -6011.329       37.173   295.0
2.9130        -5974.193    -6011.281       37.088   294.3
2.9135        -5974.234    -6011.237       37.003   293.6
2.9140        -5974.173    -6011.197       37.024   293.8
2.9145        -5974.203    -6011.159       36.956   293.2
2.9150        -5974.262    -6011.125       36.863   292.5
2.9155        -5974.125    -6011.094       36.969   293.3
2.9160        -5974.145    -6011.062       36.918   292.9
2.9165        -5974.290    -6011.034       36.744   291.6
2.9170        -5974.352    -6011.011       36.659   290.9
2.9175        -5974.364    -6010.991       36.626   290.6
2.9180        -5974.427    -6010.975       36.548   290.0
2.9185        -5974.518    -6010.965       36.447   289.2
2.9190        -5974.522    -6010.963       36.441   289.1
2.9195        -5974.527    -6010.967       36.440   289.1
2.9200        -5974.623    -6010.977       36.354   288.5
2.9205        -5974.590    -6010.993       36.403   288.9
2.9210        -5974.621    -6011.015       36.394   288.8
2.9215        -5974.609    -6011.041       36.432   289.1
2.9220        -5974.671    -6011.071       36.400   288.8
2.9225        -5974.636    -6011.107       36.471   289.4
2.9230        -5974.670    -6011.145       36.475   289.4
2.9235        -5974.769    -6011.187       36.418   289.0
2.9240        -5974.674    -6011.234       36.560   290.1
2.9245        -5974.732    -6011.287       36.555   290.1
2.9250        -5974.738    -6011.345       36.607   290.5
2.9255        -5974.801    -6011.407       36.606   290.5
2.9260        -5974.736    -6011.471       36.735   291.5
2.9265        -5974.716    -6011.540       36.824   292.2
2.9270        -5974.703    -6011.615       36.912   292.9
2.9275        -5974.671    -6011.691       37.020   293.7
2.9280        -5974.698    -6011.769       37.072   294.2
2.9285        -5974.627    -6011.849       37.221   295.3
2.9290        -5974.728    -6011.930       37.202   295.2
2.9295        -5974.781    -6012.012       37.231   295.4
2.9300        -5974.829    -6012.093       37.264   295.7
2.9305        -5974.841    -6012.176       37.335   296.2
2.9310        -5975.009    -6012.259       37.250   295.6
2.9315        -5974.888    -6012.342       37.454   297.2
2.9320        -5974.951    -6012.425       37.474   297.3
2.9325        -5974.938    -6012.508       37.570   298.1
2.9330        -5974.841    -6012.590       37.750   299.5
2.9335        -5974.876    -6012.671       37.795   299.9
2.9340        -5974.822    -6012.748       37.927   300.9
2.9345        -5974.963    -6012.820       37.857   300.4
2.9350        -5974.998    -6012.885       37.887   300.6
2.9355        -5974.933    -6012.945       38.013   301.6
2.9360        -5975.024    -6013.002       37.978   301.3
2.9365        -5975.101    -6013.056       37.955   301.2
2.9370        -5975.134    -6013.103       37.969   301.3
2.9375        -5975.122    -6013.146       38.024   301.7
2.9380        -5975.024    -6013.184       38.160   302.8
2.9385        -5975.055    -6013.215       38.160   302.8
2.9390        -5975.048    -6013.240       38.191   303.0
2.9395        -5974.990    -6013.257       38.267   303.6
2.9400        -5974.926    -6013.270       38.343   304.2
2.9405        -5974.866    -6013.276       38.410   304.8
2.9410        -5974.749    -6013.276       38.527   305.7
2.9415        -5974.624    -6013.269       38.644   306.6
2.9420        -5974.585    -6013.255       38.670   306.8
2.9425        -5974.584    -6013.236       38.653   306.7
2.9430        -5974.500    -6013.209       38.709   307.1
2.9435        -5974.546    -6013.175       38.629   306.5
2.9440        -5974.592    -6013.135       38.543   305.8
2.9445        -5974.663    -6013.091       38.428   304.9
2.9450        -5974.562    -6013.041       38.480   305.3
2.9455        -5974.436    -6012.988       38.552   305.9
2.9460        -5974.476    -6012.933       38.457   305.1
2.9465        -5974.629    -6012.875       38.246   303.5
2.9470        -5974.605    -6012.814       38.209   303.2
2.9475        -5974.602    -6012.750       38.148   302.7
2.9480        -5974.620    -6012.685       38.065   302.0
2.9485        -5974.692    -6012.615       37.924   300.9
2.9490        -5974.691    -6012.544       37.853   300.4
2.9495        -5974.691    -6012.472       37.781   299.8
2.9500        -5974.602    -6012.398       37.796   299.9
2.9505        -5974.692    -6012.320       37.628   298.6
2.9510        -5974.739    -6012.239       37.500   297.6
2.9515        -5974.667    -6012.157       37.490   297.5
2.9520        -5974.673    -6012.072       37.399   296.7
