Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.1385        -5986.854    -6020.962       34.108   270.4
1.1390        -5986.942    -6020.978       34.035   269.8
1.1395        -5987.048    -6020.995       33.947   269.1
1.1400        -5986.993    -6021.014       34.021   269.7
1.1405        -5987.121    -6021.034       33.912   268.8
1.1410        -5987.175    -6021.054       33.880   268.6
1.1415        -5987.180    -6021.077       33.897   268.7
1.1420        -5987.104    -6021.101       33.997   269.5
1.1425        -5986.991    -6021.127       34.136   270.6
1.1430        -5987.012    -6021.153       34.141   270.6
1.1435        -5987.040    -6021.178       34.138   270.6
1.1440        -5987.007    -6021.202       34.195   271.1
1.1445        -5986.961    -6021.223       34.262   271.6
1.1450        -5986.886    -6021.239       34.353   272.3
1.1455        -5986.838    -6021.256       34.417   272.8
1.1460        -5986.834    -6021.270       34.436   273.0
1.1465        -5986.803    -6021.282       34.479   273.3
1.1470        -5986.764    -6021.289       34.525   273.7
1.1475        -5986.732    -6021.289       34.556   273.9
1.1480        -5986.729    -6021.283       34.554   273.9
1.1485        -5986.706    -6021.273       34.567   274.0
1.1490        -5986.680    -6021.259       34.579   274.1
1.1495        -5986.839    -6021.242       34.403   272.7
1.1500        -5986.837    -6021.221       34.384   272.5
1.1505        -5986.866    -6021.200       34.334   272.1
1.1510        -5986.831    -6021.175       34.344   272.2
1.1515        -5986.749    -6021.147       34.398   272.7
1.1520        -5986.757    -6021.116       34.359   272.4
1.1525        -5986.765    -6021.082       34.318   272.0
1.1530        -5986.809    -6021.047       34.237   271.4
1.1535        -5986.706    -6021.009       34.303   271.9
1.1540        -5986.630    -6020.969       34.339   272.2
1.1545        -5986.717    -6020.925       34.208   271.2
1.1550        -5986.692    -6020.881       34.189   271.0
1.1555        -5986.706    -6020.836       34.130   270.5
1.1560        -5986.684    -6020.792       34.108   270.4
1.1565        -5986.551    -6020.747       34.196   271.1
1.1570        -5986.485    -6020.699       34.214   271.2
1.1575        -5986.474    -6020.652       34.178   270.9
1.1580        -5986.419    -6020.606       34.187   271.0
1.1585        -5986.394    -6020.563       34.169   270.8
1.1590        -5986.412    -6020.523       34.110   270.4
1.1595        -5986.442    -6020.484       34.042   269.8
1.1600        -5986.506    -6020.449       33.943   269.0
1.1605        -5986.555    -6020.417       33.862   268.4
1.1610        -5986.575    -6020.388       33.813   268.0
1.1615        -5986.592    -6020.361       33.769   267.7
1.1620        -5986.626    -6020.336       33.711   267.2
1.1625        -5986.591    -6020.318       33.727   267.3
1.1630        -5986.534    -6020.303       33.770   267.7
1.1635        -5986.578    -6020.293       33.716   267.3
1.1640        -5986.591    -6020.288       33.698   267.1
1.1645        -5986.521    -6020.289       33.768   267.7
1.1650        -5986.462    -6020.295       33.834   268.2
1.1655        -5986.492    -6020.309       33.817   268.1
1.1660        -5986.490    -6020.330       33.840   268.2
1.1665        -5986.503    -6020.358       33.854   268.4
1.1670        -5986.563    -6020.391       33.829   268.1
1.1675        -5986.570    -6020.430       33.860   268.4
1.1680        -5986.539    -6020.477       33.937   269.0
1.1685        -5986.560    -6020.528       33.968   269.2
1.1690        -5986.552    -6020.584       34.033   269.8
1.1695        -5986.534    -6020.647       34.113   270.4
1.1700        -5986.464    -6020.715       34.251   271.5
1.1705        -5986.568    -6020.790       34.222   271.3
1.1710        -5986.571    -6020.867       34.296   271.8
1.1715        -5986.677    -6020.947       34.271   271.6
1.1720        -5986.686    -6021.031       34.344   272.2
1.1725        -5986.716    -6021.121       34.405   272.7
1.1730        -5986.762    -6021.217       34.454   273.1
1.1735        -5986.818    -6021.314       34.496   273.4
1.1740        -5986.780    -6021.415       34.635   274.5
1.1745        -5986.773    -6021.519       34.746   275.4
1.1750        -5986.756    -6021.625       34.869   276.4
1.1755        -5986.722    -6021.732       35.011   277.5
1.1760        -5986.715    -6021.840       35.125   278.4
1.1765        -5986.682    -6021.946       35.264   279.5
1.1770        -5986.640    -6022.051       35.410   280.7
1.1775        -5986.651    -6022.154       35.503   281.4
1.1780        -5986.686    -6022.254       35.568   281.9
1.1785        -5986.716    -6022.354       35.638   282.5
1.1790        -5986.717    -6022.452       35.734   283.3
1.1795        -5986.720    -6022.545       35.825   284.0
1.1800        -5986.728    -6022.634       35.907   284.6
1.1805        -5986.689    -6022.719       36.030   285.6
1.1810        -5986.644    -6022.798       36.154   286.6
1.1815        -5986.807    -6022.871       36.063   285.9
1.1820        -5986.784    -6022.935       36.151   286.6
1.1825        -5986.851    -6022.991       36.140   286.5
1.1830        -5986.862    -6023.038       36.176   286.8
1.1835        -5986.849    -6023.077       36.228   287.2
1.1840        -5986.857    -6023.107       36.250   287.3
1.1845        -5986.873    -6023.128       36.255   287.4
1.1850        -5986.858    -6023.139       36.281   287.6
1.1855        -5986.828    -6023.143       36.315   287.9
1.1860        -5986.829    -6023.137       36.308   287.8
1.1865        -5986.858    -6023.122       36.265   287.5
1.1870        -5986.906    -6023.098       36.191   286.9
1.1875        -5987.005    -6023.063       36.058   285.8
1.1880        -5987.040    -6023.020       35.980   285.2
1.1885        -5987.053    -6022.968       35.914   284.7
1.1890        -5986.960    -6022.907       35.947   284.9
1.1895        -5987.027    -6022.840       35.813   283.9
1.1900        -5987.060    -6022.766       35.706   283.0
1.1905        -5987.046    -6022.688       35.642   282.5
1.1910        -5986.964    -6022.603       35.639   282.5
1.1915        -5986.928    -6022.513       35.585   282.1
1.1920        -5986.875    -6022.421       35.546   281.8
1.1925        -5986.861    -6022.325       35.464   281.1
1.1930        -5986.762    -6022.223       35.461   281.1
1.1935        -5986.676    -6022.119       35.443   280.9
1.1940        -5986.631    -6022.012       35.381   280.5
1.1945        -5986.557    -6021.904       35.348   280.2
1.1950        -5986.602    -6021.798       35.196   279.0
1.1955        -5986.604    -6021.690       35.086   278.1
1.1960        -5986.719    -6021.581       34.862   276.3
1.1965        -5986.827    -6021.472       34.645   274.6
1.1970        -5986.943    -6021.366       34.423   272.9
1.1975        -5986.893    -6021.262       34.369   272.4
1.1980        -5986.853    -6021.162       34.308   271.9
1.1985        -5986.842    -6021.065       34.223   271.3
1.1990        -5986.776    -6020.970       34.194   271.0
1.1995        -5986.757    -6020.876       34.119   270.4
1.2000        -5986.788    -6020.786       33.998   269.5
1.2005        -5986.733    -6020.701       33.968   269.3
1.2010        -5986.671    -6020.620       33.949   269.1
1.2015        -5986.699    -6020.544       33.846   268.3
1.2020        -5986.715    -6020.473       33.759   267.6
1.2025        -5986.710    -6020.408       33.698   267.1
1.2030        -5986.740    -6020.348       33.608   266.4
1.2035        -5986.800    -6020.295       33.494   265.5
1.2040        -5986.690    -6020.248       33.559   266.0
1.2045        -5986.617    -6020.209       33.591   266.3
1.2050        -5986.598    -6020.178       33.580   266.2
1.2055        -5986.531    -6020.154       33.622   266.5
1.2060        -5986.581    -6020.135       33.554   266.0
1.2065        -5986.631    -6020.123       33.492   265.5
1.2070        -5986.599    -6020.119       33.520   265.7
1.2075        -5986.483    -6020.123       33.640   266.6
1.2080        -5986.439    -6020.134       33.695   267.1
1.2085        -5986.405    -6020.151       33.747   267.5
1.2090        -5986.450    -6020.175       33.724   267.3
1.2095        -5986.519    -6020.205       33.686   267.0
1.2100        -5986.489    -6020.241       33.752   267.5
1.2105        -5986.470    -6020.283       33.813   268.0
1.2110        -5986.469    -6020.328       33.860   268.4
1.2115        -5986.439    -6020.378       33.939   269.0
1.2120        -5986.319    -6020.430       34.111   270.4
1.2125        -5986.311    -6020.487       34.176   270.9
1.2130        -5986.313    -6020.547       34.235   271.4
1.2135        -5986.158    -6020.611       34.453   273.1
1.2140        -5986.213    -6020.674       34.461   273.2
1.2145        -5986.244    -6020.740       34.496   273.4
1.2150        -5986.279    -6020.807       34.528   273.7
1.2155        -5986.269    -6020.875       34.605   274.3
1.2160        -5986.278    -6020.942       34.664   274.8
1.2165        -5986.254    -6021.009       34.755   275.5
1.2170        -5986.268    -6021.075       34.806   275.9
1.2175        -5986.284    -6021.138       34.854   276.3
1.2180        -5986.330    -6021.198       34.868   276.4
1.2185        -5986.270    -6021.256       34.986   277.3
1.2190        -5986.279    -6021.308       35.029   277.7
1.2195        -5986.257    -6021.358       35.101   278.2
1.2200        -5986.165    -6021.404       35.239   279.3
1.2205        -5986.202    -6021.444       35.242   279.3
1.2210        -5986.218    -6021.479       35.261   279.5
1.2215        -5986.219    -6021.509       35.291   279.7
1.2220        -5986.302    -6021.533       35.231   279.3
1.2225        -5986.384    -6021.549       35.164   278.7
1.2230        -5986.338    -6021.560       35.222   279.2
1.2235        -5986.349    -6021.566       35.217   279.2
1.2240        -5986.249    -6021.567       35.318   279.9
1.2245        -5986.225    -6021.562       35.337   280.1
1.2250        -5986.197    -6021.553       35.356   280.3
1.2255        -5986.186    -6021.539       35.354   280.2
1.2260        -5986.192    -6021.521       35.329   280.0
1.2265        -5986.111    -6021.498       35.388   280.5
1.2270        -5986.084    -6021.473       35.389   280.5
1.2275        -5986.062    -6021.446       35.384   280.5
1.2280        -5986.034    -6021.415       35.381   280.5
1.2285        -5985.980    -6021.381       35.401   280.6
1.2290        -5985.933    -6021.343       35.410   280.7
1.2295        -5985.907    -6021.303       35.396   280.6
1.2300        -5985.865    -6021.259       35.394   280.6
1.2305        -5985.739    -6021.213       35.474   281.2
1.2310        -5985.709    -6021.166       35.456   281.0
1.2315        -5985.717    -6021.118       35.401   280.6
1.2320        -5985.756    -6021.065       35.309   279.9
1.2325        -5985.739    -6021.010       35.272   279.6
1.2330        -5985.758    -6020.953       35.195   279.0
1.2335        -5985.656    -6020.891       35.235   279.3
1.2340        -5985.732    -6020.824       35.092   278.2
1.2345        -5985.740    -6020.754       35.014   277.5
1.2350        -5985.681    -6020.682       35.001   277.4
1.2355        -5985.617    -6020.610       34.992   277.4
1.2360        -5985.646    -6020.536       34.890   276.6
1.2365        -5985.713    -6020.463       34.750   275.5
1.2370        -5985.689    -6020.391       34.701   275.1
1.2375        -5985.649    -6020.322       34.674   274.8
1.2380        -5985.703    -6020.258       34.555   273.9
1.2385        -5985.767    -6020.196       34.429   272.9
1.2390        -5985.780    -6020.139       34.359   272.3
1.2395        -5985.715    -6020.086       34.370   272.4
1.2400        -5985.632    -6020.038       34.406   272.7
1.2405        -5985.558    -6019.994       34.436   273.0
1.2410        -5985.505    -6019.953       34.448   273.1
1.2415        -5985.432    -6019.918       34.485   273.4
1.2420        -5985.473    -6019.885       34.412   272.8
1.2425        -5985.474    -6019.857       34.383   272.5
1.2430        -5985.402    -6019.835       34.433   272.9
1.2435        -5985.254    -6019.818       34.564   274.0
1.2440        -5985.223    -6019.806       34.583   274.1
1.2445        -5985.188    -6019.799       34.612   274.4
1.2450        -5985.274    -6019.796       34.522   273.6
1.2455        -5985.259    -6019.797       34.539   273.8
1.2460        -5985.255    -6019.804       34.548   273.9
1.2465        -5985.263    -6019.818       34.555   273.9
1.2470        -5985.201    -6019.838       34.637   274.6
1.2475        -5985.166    -6019.862       34.696   275.0
1.2480        -5985.125    -6019.889       34.764   275.6
1.2485        -5985.003    -6019.918       34.916   276.8
1.2490        -5985.019    -6019.952       34.933   276.9
1.2495        -5984.996    -6019.989       34.993   277.4
1.2500        -5985.080    -6020.027       34.947   277.0
1.2505        -5985.034    -6020.067       35.033   277.7
1.2510        -5985.002    -6020.108       35.107   278.3
1.2515        -5984.999    -6020.150       35.151   278.6
1.2520        -5984.867    -6020.192       35.325   280.0
1.2525        -5984.813    -6020.234       35.421   280.8
1.2530        -5984.745    -6020.276       35.531   281.6
1.2535        -5984.775    -6020.315       35.540   281.7
1.2540        -5984.796    -6020.350       35.554   281.8
1.2545        -5984.746    -6020.383       35.637   282.5
1.2550        -5984.824    -6020.414       35.590   282.1
1.2555        -5984.798    -6020.443       35.645   282.5
1.2560        -5984.654    -6020.469       35.814   283.9
1.2565        -5984.622    -6020.491       35.869   284.3
1.2570        -5984.639    -6020.509       35.870   284.3
1.2575        -5984.665    -6020.523       35.858   284.2
1.2580        -5984.777    -6020.531       35.755   283.4
1.2585        -5984.758    -6020.534       35.776   283.6
1.2590        -5984.794    -6020.533       35.739   283.3
1.2595        -5984.702    -6020.527       35.826   284.0
1.2600        -5984.585    -6020.517       35.933   284.8
1.2605        -5984.536    -6020.504       35.968   285.1
1.2610        -5984.557    -6020.488       35.931   284.8
1.2615        -5984.498    -6020.469       35.971   285.1
1.2620        -5984.655    -6020.447       35.792   283.7
1.2625        -5984.666    -6020.422       35.756   283.4
1.2630        -5984.648    -6020.395       35.747   283.3
1.2635        -5984.493    -6020.364       35.871   284.3
1.2640        -5984.465    -6020.334       35.869   284.3
1.2645        -5984.445    -6020.302       35.857   284.2
1.2650        -5984.388    -6020.267       35.880   284.4
1.2655        -5984.335    -6020.231       35.896   284.5
1.2660        -5984.350    -6020.193       35.843   284.1
1.2665        -5984.499    -6020.154       35.655   282.6
1.2670        -5984.456    -6020.115       35.659   282.7
1.2675        -5984.484    -6020.075       35.591   282.1
1.2680        -5984.463    -6020.034       35.571   282.0
1.2685        -5984.464    -6019.992       35.527   281.6
1.2690        -5984.490    -6019.951       35.461   281.1
1.2695        -5984.433    -6019.910       35.476   281.2
1.2700        -5984.412    -6019.869       35.457   281.0
1.2705        -5984.446    -6019.827       35.380   280.4
1.2710        -5984.505    -6019.785       35.279   279.6
1.2715        -5984.416    -6019.747       35.331   280.1
1.2720        -5984.536    -6019.714       35.178   278.8
1.2725        -5984.488    -6019.683       35.195   279.0
1.2730        -5984.507    -6019.656       35.150   278.6
1.2735        -5984.463    -6019.633       35.170   278.8
1.2740        -5984.410    -6019.613       35.203   279.0
1.2745        -5984.402    -6019.595       35.193   279.0
1.2750        -5984.371    -6019.576       35.205   279.1
1.2755        -5984.373    -6019.560       35.187   278.9
1.2760        -5984.340    -6019.548       35.209   279.1
1.2765        -5984.399    -6019.541       35.142   278.6
1.2770        -5984.397    -6019.538       35.141   278.6
1.2775        -5984.458    -6019.540       35.082   278.1
1.2780        -5984.482    -6019.548       35.066   278.0
1.2785        -5984.462    -6019.560       35.098   278.2
1.2790        -5984.438    -6019.574       35.136   278.5
1.2795        -5984.437    -6019.590       35.153   278.6
1.2800        -5984.445    -6019.610       35.165   278.7
1.2805        -5984.390    -6019.632       35.241   279.3
1.2810        -5984.390    -6019.658       35.268   279.6
1.2815        -5984.451    -6019.686       35.236   279.3
1.2820        -5984.487    -6019.716       35.229   279.2
1.2825        -5984.565    -6019.744       35.179   278.8
1.2830        -5984.566    -6019.774       35.208   279.1
1.2835        -5984.554    -6019.804       35.250   279.4
1.2840        -5984.497    -6019.832       35.335   280.1
1.2845        -5984.440    -6019.858       35.418   280.7
1.2850        -5984.453    -6019.882       35.429   280.8
1.2855        -5984.395    -6019.905       35.511   281.5
1.2860        -5984.248    -6019.928       35.680   282.8
1.2865        -5984.251    -6019.950       35.699   283.0
1.2870        -5984.244    -6019.972       35.728   283.2
1.2875        -5984.321    -6019.994       35.672   282.8
1.2880        -5984.329    -6020.014       35.684   282.9
1.2885        -5984.281    -6020.031       35.750   283.4
1.2890        -5984.351    -6020.044       35.693   282.9
1.2895        -5984.438    -6020.057       35.620   282.3
1.2900        -5984.393    -6020.067       35.675   282.8
1.2905        -5984.385    -6020.072       35.688   282.9
1.2910        -5984.371    -6020.075       35.704   283.0
1.2915        -5984.375    -6020.075       35.700   283.0
1.2920        -5984.351    -6020.073       35.722   283.2
1.2925        -5984.301    -6020.066       35.765   283.5
1.2930        -5984.222    -6020.058       35.835   284.1
1.2935        -5984.265    -6020.047       35.783   283.6
1.2940        -5984.300    -6020.034       35.734   283.2
1.2945        -5984.356    -6020.019       35.662   282.7
1.2950        -5984.269    -6020.000       35.731   283.2
1.2955        -5984.193    -6019.979       35.786   283.7
1.2960        -5984.203    -6019.957       35.754   283.4
1.2965        -5984.169    -6019.934       35.765   283.5
1.2970        -5984.191    -6019.909       35.718   283.1
1.2975        -5984.222    -6019.883       35.660   282.7
1.2980        -5984.165    -6019.858       35.693   282.9
1.2985        -5984.255    -6019.831       35.576   282.0
1.2990        -5984.302    -6019.804       35.503   281.4
1.2995        -5984.319    -6019.778       35.458   281.1
1.3000        -5984.427    -6019.751       35.324   280.0
1.3005        -5984.370    -6019.722       35.352   280.2
1.3010        -5984.361    -6019.693       35.332   280.1
1.3015        -5984.306    -6019.663       35.357   280.3
1.3020        -5984.287    -6019.632       35.345   280.2
1.3025        -5984.153    -6019.601       35.447   281.0
1.3030        -5984.186    -6019.567       35.382   280.5
1.3035        -5984.256    -6019.531       35.276   279.6
1.3040        -5984.203    -6019.495       35.292   279.7
1.3045        -5984.211    -6019.459       35.247   279.4
1.3050        -5984.212    -6019.422       35.210   279.1
1.3055        -5984.120    -6019.385       35.265   279.5
1.3060        -5984.112    -6019.350       35.238   279.3
1.3065        -5984.104    -6019.315       35.211   279.1
1.3070        -5984.114    -6019.278       35.164   278.7
1.3075        -5984.108    -6019.239       35.131   278.5
1.3080        -5984.130    -6019.197       35.067   278.0
1.3085        -5984.143    -6019.153       35.010   277.5
1.3090        -5984.104    -6019.107       35.003   277.5
1.3095        -5984.124    -6019.061       34.937   276.9
1.3100        -5984.145    -6019.017       34.872   276.4
1.3105        -5984.131    -6018.975       34.845   276.2
1.3110        -5984.135    -6018.935       34.800   275.8
1.3115        -5984.162    -6018.896       34.734   275.3
1.3120        -5984.094    -6018.860       34.767   275.6
1.3125        -5984.182    -6018.828       34.646   274.6
1.3130        -5984.073    -6018.800       34.727   275.3
1.3135        -5983.967    -6018.774       34.808   275.9
1.3140        -5983.969    -6018.753       34.783   275.7
1.3145        -5983.948    -6018.736       34.787   275.7
1.3150        -5983.887    -6018.720       34.833   276.1
1.3155        -5983.929    -6018.708       34.778   275.7
1.3160        -5983.888    -6018.700       34.812   275.9
1.3165        -5983.889    -6018.698       34.809   275.9
1.3170        -5983.863    -6018.702       34.838   276.1
1.3175        -5983.832    -6018.711       34.879   276.5
1.3180        -5983.856    -6018.723       34.868   276.4
1.3185        -5983.802    -6018.742       34.940   277.0
1.3190        -5983.716    -6018.763       35.046   277.8
1.3195        -5983.630    -6018.786       35.156   278.7
1.3200        -5983.656    -6018.812       35.156   278.7
1.3205        -5983.633    -6018.841       35.208   279.1
1.3210        -5983.666    -6018.872       35.206   279.1
1.3215        -5983.666    -6018.907       35.240   279.3
1.3220        -5983.661    -6018.942       35.281   279.7
1.3225        -5983.709    -6018.981       35.271   279.6
1.3230        -5983.714    -6019.019       35.306   279.9
1.3235        -5983.722    -6019.061       35.339   280.1
1.3240        -5983.733    -6019.106       35.373   280.4
1.3245        -5983.739    -6019.154       35.415   280.7
1.3250        -5983.712    -6019.203       35.491   281.3
1.3255        -5983.686    -6019.253       35.567   281.9
1.3260        -5983.683    -6019.305       35.622   282.4
1.3265        -5983.679    -6019.355       35.676   282.8
1.3270        -5983.726    -6019.407       35.682   282.8
1.3275        -5983.864    -6019.458       35.594   282.1
1.3280        -5983.872    -6019.511       35.639   282.5
1.3285        -5983.913    -6019.562       35.649   282.6
1.3290        -5983.994    -6019.612       35.618   282.3
1.3295        -5984.129    -6019.658       35.529   281.6
1.3300        -5984.175    -6019.703       35.528   281.6
1.3305        -5984.167    -6019.746       35.580   282.0
1.3310        -5984.172    -6019.787       35.615   282.3
1.3315        -5984.279    -6019.826       35.547   281.8
1.3320        -5984.272    -6019.862       35.589   282.1
1.3325        -5984.252    -6019.896       35.644   282.5
1.3330        -5984.177    -6019.927       35.750   283.4
1.3335        -5984.176    -6019.956       35.780   283.6
1.3340        -5984.116    -6019.981       35.864   284.3
1.3345        -5984.165    -6020.002       35.837   284.1
1.3350        -5984.107    -6020.019       35.912   284.7
1.3355        -5984.099    -6020.033       35.934   284.8
1.3360        -5984.179    -6020.043       35.865   284.3
1.3365        -5984.154    -6020.051       35.897   284.5
1.3370        -5984.250    -6020.055       35.806   283.8
1.3375        -5984.370    -6020.058       35.689   282.9
1.3380        -5984.352    -6020.060       35.708   283.0
1.3385        -5984.357    -6020.062       35.705   283.0
1.3390        -5984.465    -6020.065       35.600   282.2
1.3395        -5984.493    -6020.068       35.575   282.0
1.3400        -5984.516    -6020.068       35.552   281.8
1.3405        -5984.503    -6020.070       35.566   281.9
1.3410        -5984.452    -6020.071       35.618   282.3
1.3415        -5984.433    -6020.072       35.639   282.5
1.3420        -5984.342    -6020.072       35.730   283.2
1.3425        -5984.437    -6020.070       35.633   282.5
1.3430        -5984.393    -6020.067       35.674   282.8
1.3435        -5984.262    -6020.062       35.800   283.8
1.3440        -5984.168    -6020.055       35.887   284.5
1.3445        -5984.142    -6020.047       35.905   284.6
1.3450        -5984.174    -6020.040       35.866   284.3
1.3455        -5984.112    -6020.031       35.919   284.7
1.3460        -5984.028    -6020.020       35.993   285.3
1.3465        -5984.120    -6020.010       35.889   284.5
1.3470        -5984.090    -6020.000       35.910   284.6
1.3475        -5984.066    -6019.989       35.923   284.7
1.3480        -5984.019    -6019.978       35.959   285.0
1.3485        -5984.084    -6019.966       35.882   284.4
1.3490        -5984.137    -6019.954       35.817   283.9
1.3495        -5984.147    -6019.941       35.795   283.7
1.3500        -5984.106    -6019.929       35.822   283.9
1.3505        -5984.062    -6019.915       35.852   284.2
1.3510        -5983.986    -6019.899       35.913   284.7
1.3515        -5983.957    -6019.882       35.925   284.8
1.3520        -5983.905    -6019.864       35.959   285.0
1.3525        -5983.900    -6019.846       35.946   284.9
1.3530        -5983.869    -6019.826       35.958   285.0
1.3535        -5983.906    -6019.807       35.901   284.6
1.3540        -5983.954    -6019.789       35.835   284.0
1.3545        -5983.904    -6019.770       35.866   284.3
1.3550        -5983.920    -6019.748       35.828   284.0
1.3555        -5983.911    -6019.727       35.816   283.9
1.3560        -5983.911    -6019.706       35.795   283.7
1.3565        -5983.896    -6019.685       35.788   283.7
1.3570        -5983.861    -6019.662       35.801   283.8
1.3575        -5983.829    -6019.637       35.808   283.8
1.3580        -5983.859    -6019.613       35.755   283.4
1.3585        -5983.887    -6019.591       35.704   283.0
1.3590        -5983.864    -6019.568       35.704   283.0
1.3595        -5983.853    -6019.545       35.693   282.9
1.3600        -5983.898    -6019.522       35.624   282.4
1.3605        -5983.880    -6019.499       35.619   282.3
1.3610        -5983.923    -6019.476       35.553   281.8
1.3615        -5983.976    -6019.455       35.479   281.2
1.3620        -5983.989    -6019.436       35.447   281.0
1.3625        -5983.914    -6019.421       35.507   281.4
1.3630        -5983.920    -6019.409       35.490   281.3
1.3635        -5983.848    -6019.402       35.554   281.8
1.3640        -5983.802    -6019.396       35.594   282.1
1.3645        -5983.796    -6019.395       35.599   282.2
1.3650        -5983.799    -6019.397       35.599   282.2
1.3655        -5983.794    -6019.404       35.611   282.3
1.3660        -5983.721    -6019.416       35.695   282.9
1.3665        -5983.726    -6019.431       35.705   283.0
1.3670        -5983.702    -6019.454       35.753   283.4
1.3675        -5983.644    -6019.484       35.840   284.1
1.3680        -5983.681    -6019.519       35.838   284.1
1.3685        -5983.672    -6019.557       35.884   284.4
1.3690        -5983.718    -6019.601       35.883   284.4
1.3695        -5983.726    -6019.649       35.923   284.7
1.3700        -5983.735    -6019.704       35.969   285.1
1.3705        -5983.788    -6019.762       35.974   285.2
1.3710        -5983.647    -6019.822       36.175   286.7
1.3715        -5983.560    -6019.885       36.326   287.9
1.3720        -5983.617    -6019.947       36.329   288.0
1.3725        -5983.665    -6020.008       36.344   288.1
1.3730        -5983.723    -6020.071       36.348   288.1
1.3735        -5983.680    -6020.134       36.453   288.9
1.3740        -5983.663    -6020.196       36.533   289.6
1.3745        -5983.681    -6020.258       36.577   289.9
1.3750        -5983.575    -6020.317       36.742   291.2
1.3755        -5983.663    -6020.373       36.710   291.0
1.3760        -5983.751    -6020.426       36.675   290.7
1.3765        -5983.640    -6020.478       36.838   292.0
1.3770        -5983.714    -6020.528       36.815   291.8
1.3775        -5983.700    -6020.579       36.879   292.3
1.3780        -5983.708    -6020.626       36.918   292.6
1.3785        -5983.664    -6020.668       37.004   293.3
1.3790        -5983.625    -6020.709       37.084   294.0
1.3795        -5983.646    -6020.746       37.100   294.1
1.3800        -5983.619    -6020.782       37.163   294.6
1.3805        -5983.620    -6020.816       37.196   294.8
1.3810        -5983.480    -6020.847       37.367   296.2
1.3815        -5983.592    -6020.877       37.285   295.5
1.3820        -5983.551    -6020.904       37.353   296.1
1.3825        -5983.587    -6020.929       37.342   296.0
1.3830        -5983.657    -6020.952       37.295   295.6
1.3835        -5983.527    -6020.973       37.446   296.8
1.3840        -5983.533    -6020.990       37.456   296.9
1.3845        -5983.549    -6021.001       37.452   296.9
1.3850        -5983.576    -6021.006       37.431   296.7
1.3855        -5983.525    -6021.006       37.480   297.1
1.3860        -5983.545    -6021.001       37.456   296.9
1.3865        -5983.553    -6020.990       37.437   296.7
1.3870        -5983.677    -6020.975       37.299   295.6
1.3875        -5983.712    -6020.958       37.247   295.2
1.3880        -5983.785    -6020.940       37.154   294.5
1.3885        -5983.703    -6020.919       37.217   295.0
1.3890        -5983.766    -6020.896       37.130   294.3
1.3895        -5983.714    -6020.867       37.154   294.5
1.3900        -5983.607    -6020.836       37.229   295.1
1.3905        -5983.624    -6020.802       37.178   294.7
1.3910        -5983.725    -6020.767       37.043   293.6
1.3915        -5983.819    -6020.730       36.911   292.6
1.3920        -5983.826    -6020.690       36.864   292.2
1.3925        -5983.932    -6020.648       36.715   291.0
1.3930        -5983.956    -6020.604       36.648   290.5
1.3935        -5983.956    -6020.562       36.606   290.2
1.3940        -5984.060    -6020.523       36.463   289.0
1.3945        -5984.104    -6020.485       36.381   288.4
1.3950        -5984.153    -6020.446       36.292   287.7
1.3955        -5984.169    -6020.408       36.239   287.3
1.3960        -5984.251    -6020.371       36.121   286.3
1.3965        -5984.305    -6020.338       36.032   285.6
1.3970        -5984.304    -6020.305       36.001   285.4
1.3975        -5984.298    -6020.271       35.974   285.1
1.3980        -5984.229    -6020.240       36.010   285.4
1.3985        -5984.246    -6020.210       35.964   285.1
1.3990        -5984.215    -6020.183       35.968   285.1
1.3995        -5984.157    -6020.161       36.003   285.4
1.4000        -5984.180    -6020.143       35.963   285.1
1.4005        -5984.242    -6020.132       35.890   284.5
1.4010        -5984.264    -6020.127       35.863   284.3
1.4015        -5984.335    -6020.124       35.788   283.7
1.4020        -5984.433    -6020.122       35.689   282.9
1.4025        -5984.385    -6020.122       35.737   283.3
1.4030        -5984.397    -6020.127       35.729   283.2
1.4035        -5984.402    -6020.135       35.734   283.2
1.4040        -5984.375    -6020.147       35.772   283.5
1.4045        -5984.411    -6020.161       35.751   283.4
1.4050        -5984.460    -6020.177       35.717   283.1
1.4055        -5984.482    -6020.195       35.713   283.1
1.4060        -5984.532    -6020.213       35.681   282.8
1.4065        -5984.510    -6020.231       35.721   283.1
1.4070        -5984.620    -6020.249       35.629   282.4
1.4075        -5984.633    -6020.268       35.634   282.5
1.4080        -5984.585    -6020.285       35.700   283.0
1.4085        -5984.585    -6020.300       35.715   283.1
1.4090        -5984.590    -6020.315       35.725   283.2
1.4095        -5984.561    -6020.331       35.770   283.5
1.4100        -5984.553    -6020.347       35.795   283.7
1.4105        -5984.483    -6020.363       35.880   284.4
1.4110        -5984.514    -6020.377       35.863   284.3
1.4115        -5984.498    -6020.388       35.889   284.5
1.4120        -5984.412    -6020.395       35.983   285.2
1.4125        -5984.466    -6020.401       35.934   284.8
1.4130        -5984.514    -6020.408       35.894   284.5
1.4135        -5984.559    -6020.414       35.856   284.2
1.4140        -5984.593    -6020.419       35.826   284.0
1.4145        -5984.625    -6020.423       35.798   283.8
1.4150        -5984.682    -6020.425       35.743   283.3
1.4155        -5984.760    -6020.426       35.666   282.7
1.4160        -5984.759    -6020.427       35.668   282.7
1.4165        -5984.672    -6020.426       35.754   283.4
1.4170        -5984.762    -6020.421       35.659   282.7
