Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.7575        -5975.862    -6013.930       38.068   302.1
2.7580        -5975.923    -6013.917       37.995   301.5
2.7585        -5975.863    -6013.905       38.042   301.9
2.7590        -5976.000    -6013.893       37.893   300.7
2.7595        -5976.049    -6013.881       37.832   300.2
2.7600        -5976.129    -6013.869       37.739   299.4
2.7605        -5976.117    -6013.854       37.736   299.4
2.7610        -5976.148    -6013.839       37.692   299.1
2.7615        -5976.096    -6013.824       37.728   299.4
2.7620        -5976.015    -6013.807       37.793   299.9
2.7625        -5975.968    -6013.793       37.825   300.1
2.7630        -5975.995    -6013.781       37.786   299.8
2.7635        -5976.025    -6013.770       37.745   299.5
2.7640        -5975.968    -6013.760       37.792   299.9
2.7645        -5975.974    -6013.748       37.773   299.7
2.7650        -5975.977    -6013.736       37.759   299.6
2.7655        -5975.902    -6013.725       37.822   300.1
2.7660        -5975.942    -6013.712       37.771   299.7
2.7665        -5976.015    -6013.700       37.685   299.0
2.7670        -5976.043    -6013.689       37.646   298.7
2.7675        -5976.050    -6013.679       37.629   298.6
2.7680        -5976.079    -6013.669       37.590   298.3
2.7685        -5976.084    -6013.659       37.575   298.1
2.7690        -5976.090    -6013.650       37.561   298.0
2.7695        -5976.221    -6013.643       37.421   296.9
2.7700        -5976.150    -6013.635       37.485   297.4
2.7705        -5976.091    -6013.623       37.532   297.8
2.7710        -5976.086    -6013.610       37.524   297.7
2.7715        -5976.102    -6013.594       37.492   297.5
2.7720        -5976.093    -6013.576       37.483   297.4
2.7725        -5976.140    -6013.557       37.417   296.9
2.7730        -5976.244    -6013.540       37.296   295.9
2.7735        -5976.246    -6013.522       37.275   295.8
2.7740        -5976.220    -6013.501       37.281   295.8
2.7745        -5976.221    -6013.477       37.256   295.6
2.7750        -5976.253    -6013.450       37.196   295.1
2.7755        -5976.230    -6013.420       37.191   295.1
2.7760        -5976.154    -6013.389       37.235   295.4
2.7765        -5976.207    -6013.356       37.149   294.8
2.7770        -5976.259    -6013.323       37.064   294.1
2.7775        -5976.239    -6013.287       37.049   294.0
2.7780        -5976.395    -6013.248       36.853   292.4
2.7785        -5976.389    -6013.211       36.822   292.2
2.7790        -5976.392    -6013.173       36.781   291.8
2.7795        -5976.429    -6013.134       36.705   291.2
2.7800        -5976.389    -6013.096       36.708   291.3
2.7805        -5976.400    -6013.059       36.659   290.9
2.7810        -5976.348    -6013.020       36.672   291.0
2.7815        -5976.373    -6012.984       36.611   290.5
2.7820        -5976.427    -6012.949       36.522   289.8
2.7825        -5976.404    -6012.916       36.511   289.7
2.7830        -5976.362    -6012.882       36.520   289.8
2.7835        -5976.363    -6012.847       36.484   289.5
2.7840        -5976.323    -6012.813       36.490   289.5
2.7845        -5976.284    -6012.780       36.496   289.6
2.7850        -5976.253    -6012.750       36.496   289.6
2.7855        -5976.267    -6012.722       36.455   289.3
2.7860        -5976.275    -6012.697       36.422   289.0
2.7865        -5976.318    -6012.674       36.356   288.5
2.7870        -5976.299    -6012.656       36.357   288.5
2.7875        -5976.296    -6012.643       36.347   288.4
2.7880        -5976.291    -6012.633       36.342   288.4
2.7885        -5976.378    -6012.625       36.247   287.6
2.7890        -5976.464    -6012.621       36.157   286.9
2.7895        -5976.514    -6012.618       36.104   286.5
2.7900        -5976.461    -6012.619       36.158   286.9
2.7905        -5976.531    -6012.626       36.095   286.4
2.7910        -5976.369    -6012.635       36.266   287.8
2.7915        -5976.434    -6012.646       36.211   287.3
2.7920        -5976.379    -6012.660       36.281   287.9
2.7925        -5976.461    -6012.677       36.216   287.4
2.7930        -5976.628    -6012.697       36.069   286.2
2.7935        -5976.594    -6012.719       36.126   286.6
2.7940        -5976.674    -6012.747       36.073   286.2
2.7945        -5976.594    -6012.779       36.184   287.1
2.7950        -5976.594    -6012.814       36.220   287.4
2.7955        -5976.592    -6012.850       36.258   287.7
2.7960        -5976.475    -6012.890       36.415   288.9
2.7965        -5976.516    -6012.934       36.418   289.0
2.7970        -5976.533    -6012.981       36.449   289.2
2.7975        -5976.560    -6013.031       36.471   289.4
2.7980        -5976.408    -6013.083       36.675   291.0
2.7985        -5976.441    -6013.140       36.699   291.2
2.7990        -5976.489    -6013.199       36.710   291.3
2.7995        -5976.493    -6013.260       36.767   291.7
2.8000        -5976.636    -6013.322       36.686   291.1
2.8005        -5976.745    -6013.387       36.643   290.8
2.8010        -5976.729    -6013.453       36.725   291.4
2.8015        -5976.630    -6013.520       36.890   292.7
2.8020        -5976.728    -6013.588       36.859   292.5
2.8025        -5976.687    -6013.655       36.969   293.3
2.8030        -5976.804    -6013.722       36.918   292.9
2.8035        -5976.780    -6013.789       37.010   293.7
2.8040        -5976.782    -6013.857       37.076   294.2
2.8045        -5976.740    -6013.924       37.183   295.0
2.8050        -5976.785    -6013.988       37.203   295.2
2.8055        -5976.682    -6014.049       37.366   296.5
2.8060        -5976.673    -6014.105       37.432   297.0
2.8065        -5976.706    -6014.156       37.450   297.2
2.8070        -5976.737    -6014.205       37.469   297.3
2.8075        -5976.728    -6014.252       37.524   297.7
2.8080        -5976.707    -6014.297       37.590   298.3
2.8085        -5976.657    -6014.340       37.683   299.0
2.8090        -5976.569    -6014.377       37.807   300.0
2.8095        -5976.690    -6014.408       37.717   299.3
2.8100        -5976.619    -6014.434       37.815   300.1
2.8105        -5976.691    -6014.456       37.766   299.7
2.8110        -5976.742    -6014.474       37.732   299.4
2.8115        -5976.697    -6014.488       37.790   299.9
2.8120        -5976.753    -6014.498       37.745   299.5
2.8125        -5976.746    -6014.503       37.758   299.6
2.8130        -5976.772    -6014.506       37.733   299.4
2.8135        -5976.774    -6014.505       37.731   299.4
2.8140        -5976.771    -6014.501       37.730   299.4
2.8145        -5976.687    -6014.495       37.808   300.0
2.8150        -5976.743    -6014.485       37.742   299.5
2.8155        -5976.744    -6014.474       37.730   299.4
2.8160        -5976.750    -6014.461       37.711   299.2
2.8165        -5976.683    -6014.445       37.762   299.6
2.8170        -5976.750    -6014.428       37.678   299.0
2.8175        -5976.798    -6014.408       37.610   298.4
2.8180        -5976.802    -6014.386       37.583   298.2
2.8185        -5976.744    -6014.364       37.619   298.5
2.8190        -5976.858    -6014.344       37.485   297.4
2.8195        -5976.917    -6014.324       37.407   296.8
2.8200        -5976.965    -6014.305       37.340   296.3
2.8205        -5976.989    -6014.289       37.300   296.0
2.8210        -5977.100    -6014.275       37.174   295.0
2.8215        -5977.103    -6014.260       37.156   294.8
2.8220        -5977.180    -6014.245       37.065   294.1
2.8225        -5977.072    -6014.231       37.160   294.9
2.8230        -5977.105    -6014.220       37.115   294.5
2.8235        -5977.196    -6014.211       37.016   293.7
2.8240        -5977.285    -6014.205       36.920   292.9
2.8245        -5977.224    -6014.202       36.978   293.4
2.8250        -5977.166    -6014.203       37.036   293.9
2.8255        -5977.149    -6014.208       37.059   294.1
2.8260        -5977.136    -6014.214       37.079   294.2
2.8265        -5977.148    -6014.221       37.072   294.2
2.8270        -5977.131    -6014.227       37.097   294.4
2.8275        -5977.141    -6014.234       37.093   294.3
2.8280        -5977.200    -6014.242       37.041   293.9
2.8285        -5977.150    -6014.251       37.101   294.4
2.8290        -5977.093    -6014.264       37.171   294.9
2.8295        -5977.037    -6014.276       37.239   295.5
2.8300        -5977.083    -6014.288       37.205   295.2
2.8305        -5977.031    -6014.297       37.265   295.7
2.8310        -5977.044    -6014.307       37.263   295.7
2.8315        -5977.190    -6014.317       37.126   294.6
2.8320        -5977.170    -6014.327       37.157   294.8
2.8325        -5977.283    -6014.338       37.055   294.0
2.8330        -5977.353    -6014.351       36.998   293.6
2.8335        -5977.284    -6014.366       37.082   294.2
2.8340        -5977.287    -6014.383       37.097   294.4
2.8345        -5977.203    -6014.399       37.196   295.1
2.8350        -5977.111    -6014.415       37.304   296.0
2.8355        -5977.185    -6014.430       37.245   295.5
2.8360        -5977.240    -6014.443       37.202   295.2
2.8365        -5977.303    -6014.452       37.149   294.8
2.8370        -5977.336    -6014.461       37.124   294.6
2.8375        -5977.268    -6014.470       37.202   295.2
2.8380        -5977.211    -6014.479       37.268   295.7
2.8385        -5977.177    -6014.489       37.312   296.1
2.8390        -5977.073    -6014.495       37.422   296.9
2.8395        -5977.068    -6014.498       37.430   297.0
2.8400        -5976.970    -6014.498       37.527   297.8
2.8405        -5976.922    -6014.495       37.573   298.1
2.8410        -5976.960    -6014.492       37.532   297.8
2.8415        -5976.870    -6014.492       37.622   298.5
2.8420        -5976.921    -6014.491       37.569   298.1
2.8425        -5976.939    -6014.485       37.547   297.9
2.8430        -5976.970    -6014.475       37.505   297.6
2.8435        -5976.900    -6014.463       37.563   298.0
2.8440        -5976.867    -6014.448       37.581   298.2
2.8445        -5976.735    -6014.432       37.698   299.1
2.8450        -5976.618    -6014.416       37.798   299.9
2.8455        -5976.666    -6014.398       37.732   299.4
2.8460        -5976.625    -6014.379       37.754   299.6
2.8465        -5976.607    -6014.359       37.752   299.5
2.8470        -5976.579    -6014.337       37.758   299.6
2.8475        -5976.635    -6014.309       37.674   298.9
2.8480        -5976.612    -6014.282       37.671   298.9
2.8485        -5976.650    -6014.255       37.605   298.4
2.8490        -5976.740    -6014.228       37.488   297.5
2.8495        -5976.754    -6014.200       37.446   297.1
2.8500        -5976.787    -6014.172       37.385   296.6
2.8505        -5976.837    -6014.142       37.305   296.0
2.8510        -5976.813    -6014.112       37.299   296.0
2.8515        -5976.858    -6014.083       37.225   295.4
2.8520        -5976.755    -6014.055       37.300   296.0
2.8525        -5976.723    -6014.026       37.303   296.0
2.8530        -5976.674    -6013.995       37.321   296.1
2.8535        -5976.696    -6013.965       37.270   295.7
2.8540        -5976.657    -6013.937       37.280   295.8
2.8545        -5976.581    -6013.907       37.326   296.2
2.8550        -5976.635    -6013.875       37.240   295.5
2.8555        -5976.591    -6013.844       37.253   295.6
2.8560        -5976.508    -6013.811       37.303   296.0
2.8565        -5976.481    -6013.776       37.295   295.9
2.8570        -5976.472    -6013.741       37.268   295.7
2.8575        -5976.450    -6013.707       37.257   295.6
2.8580        -5976.436    -6013.673       37.238   295.5
2.8585        -5976.478    -6013.640       37.162   294.9
2.8590        -5976.474    -6013.605       37.131   294.6
2.8595        -5976.436    -6013.570       37.134   294.6
2.8600        -5976.337    -6013.535       37.198   295.2
2.8605        -5976.351    -6013.503       37.152   294.8
2.8610        -5976.462    -6013.474       37.013   293.7
2.8615        -5976.355    -6013.447       37.092   294.3
2.8620        -5976.242    -6013.420       37.179   295.0
2.8625        -5976.347    -6013.395       37.048   294.0
2.8630        -5976.252    -6013.370       37.118   294.5
2.8635        -5976.249    -6013.346       37.097   294.4
2.8640        -5976.257    -6013.322       37.064   294.1
2.8645        -5976.198    -6013.301       37.103   294.4
2.8650        -5976.156    -6013.285       37.129   294.6
2.8655        -5976.209    -6013.271       37.062   294.1
2.8660        -5976.226    -6013.258       37.032   293.8
2.8665        -5976.226    -6013.247       37.021   293.8
2.8670        -5976.208    -6013.239       37.031   293.8
2.8675        -5976.363    -6013.233       36.870   292.6
2.8680        -5976.274    -6013.227       36.953   293.2
2.8685        -5976.250    -6013.223       36.972   293.4
2.8690        -5976.334    -6013.215       36.881   292.6
2.8695        -5976.442    -6013.207       36.765   291.7
2.8700        -5976.364    -6013.196       36.832   292.2
2.8705        -5976.354    -6013.185       36.831   292.2
2.8710        -5976.439    -6013.174       36.735   291.5
2.8715        -5976.442    -6013.164       36.722   291.4
2.8720        -5976.441    -6013.154       36.713   291.3
2.8725        -5976.480    -6013.142       36.662   290.9
2.8730        -5976.562    -6013.131       36.568   290.2
2.8735        -5976.632    -6013.121       36.489   289.5
2.8740        -5976.660    -6013.110       36.451   289.2
2.8745        -5976.635    -6013.099       36.463   289.3
2.8750        -5976.613    -6013.085       36.472   289.4
2.8755        -5976.641    -6013.072       36.431   289.1
2.8760        -5976.623    -6013.060       36.438   289.1
2.8765        -5976.590    -6013.050       36.460   289.3
2.8770        -5976.599    -6013.039       36.441   289.1
2.8775        -5976.575    -6013.029       36.454   289.3
2.8780        -5976.453    -6013.019       36.566   290.1
2.8785        -5976.496    -6013.009       36.513   289.7
2.8790        -5976.519    -6012.999       36.480   289.5
2.8795        -5976.537    -6012.990       36.453   289.2
2.8800        -5976.650    -6012.983       36.333   288.3
2.8805        -5976.593    -6012.976       36.384   288.7
2.8810        -5976.542    -6012.969       36.427   289.0
2.8815        -5976.480    -6012.965       36.485   289.5
2.8820        -5976.365    -6012.962       36.597   290.4
2.8825        -5976.300    -6012.963       36.663   290.9
2.8830        -5976.321    -6012.964       36.643   290.8
2.8835        -5976.241    -6012.967       36.725   291.4
2.8840        -5976.162    -6012.971       36.808   292.1
2.8845        -5976.090    -6012.975       36.885   292.7
2.8850        -5976.091    -6012.981       36.891   292.7
2.8855        -5976.154    -6012.991       36.837   292.3
2.8860        -5976.182    -6013.003       36.822   292.2
2.8865        -5976.237    -6013.018       36.781   291.8
2.8870        -5976.315    -6013.034       36.719   291.4
2.8875        -5976.373    -6013.052       36.680   291.0
2.8880        -5976.448    -6013.073       36.625   290.6
2.8885        -5976.440    -6013.098       36.658   290.9
2.8890        -5976.392    -6013.126       36.734   291.5
2.8895        -5976.351    -6013.154       36.804   292.0
2.8900        -5976.395    -6013.183       36.788   291.9
2.8905        -5976.421    -6013.210       36.789   291.9
2.8910        -5976.435    -6013.240       36.805   292.0
2.8915        -5976.528    -6013.273       36.745   291.6
2.8920        -5976.536    -6013.309       36.773   291.8
2.8925        -5976.454    -6013.347       36.893   292.7
2.8930        -5976.432    -6013.386       36.954   293.2
2.8935        -5976.499    -6013.427       36.928   293.0
2.8940        -5976.541    -6013.471       36.930   293.0
2.8945        -5976.595    -6013.517       36.922   293.0
2.8950        -5976.577    -6013.568       36.992   293.5
2.8955        -5976.628    -6013.622       36.994   293.5
2.8960        -5976.638    -6013.677       37.039   293.9
2.8965        -5976.721    -6013.734       37.013   293.7
2.8970        -5976.718    -6013.793       37.075   294.2
2.8975        -5976.808    -6013.852       37.044   293.9
2.8980        -5976.869    -6013.911       37.043   293.9
2.8985        -5976.839    -6013.968       37.129   294.6
2.8990        -5976.839    -6014.026       37.187   295.1
2.8995        -5976.867    -6014.082       37.215   295.3
2.9000        -5976.877    -6014.137       37.260   295.6
2.9005        -5976.947    -6014.192       37.246   295.5
2.9010        -5976.914    -6014.247       37.333   296.2
2.9015        -5976.828    -6014.300       37.471   297.3
2.9020        -5976.852    -6014.350       37.498   297.5
2.9025        -5976.872    -6014.396       37.525   297.7
2.9030        -5976.785    -6014.443       37.658   298.8
2.9035        -5976.790    -6014.488       37.698   299.1
2.9040        -5976.769    -6014.531       37.762   299.6
2.9045        -5976.737    -6014.571       37.834   300.2
2.9050        -5976.652    -6014.608       37.956   301.2
2.9055        -5976.648    -6014.643       37.995   301.5
2.9060        -5976.689    -6014.677       37.988   301.4
2.9065        -5976.742    -6014.709       37.967   301.3
2.9070        -5976.696    -6014.737       38.042   301.8
2.9075        -5976.581    -6014.764       38.183   303.0
2.9080        -5976.650    -6014.789       38.139   302.6
2.9085        -5976.687    -6014.810       38.123   302.5
2.9090        -5976.780    -6014.826       38.047   301.9
2.9095        -5976.770    -6014.840       38.070   302.1
2.9100        -5976.849    -6014.852       38.003   301.5
2.9105        -5976.906    -6014.863       37.957   301.2
2.9110        -5976.871    -6014.869       37.998   301.5
2.9115        -5976.797    -6014.871       38.074   302.1
2.9120        -5976.818    -6014.872       38.054   301.9
2.9125        -5976.799    -6014.871       38.072   302.1
2.9130        -5976.762    -6014.866       38.104   302.3
2.9135        -5976.796    -6014.862       38.067   302.0
2.9140        -5976.701    -6014.855       38.154   302.7
2.9145        -5976.708    -6014.843       38.135   302.6
2.9150        -5976.666    -6014.830       38.164   302.8
2.9155        -5976.711    -6014.814       38.103   302.3
2.9160        -5976.708    -6014.798       38.089   302.2
2.9165        -5976.680    -6014.779       38.099   302.3
2.9170        -5976.637    -6014.758       38.122   302.5
2.9175        -5976.591    -6014.737       38.146   302.7
2.9180        -5976.626    -6014.716       38.090   302.2
2.9185        -5976.656    -6014.695       38.039   301.8
2.9190        -5976.721    -6014.677       37.956   301.2
2.9195        -5976.725    -6014.659       37.934   301.0
2.9200        -5976.764    -6014.642       37.878   300.6
2.9205        -5976.812    -6014.624       37.812   300.0
2.9210        -5976.807    -6014.604       37.797   299.9
2.9215        -5976.956    -6014.585       37.630   298.6
2.9220        -5976.859    -6014.565       37.706   299.2
2.9225        -5976.814    -6014.547       37.733   299.4
2.9230        -5976.802    -6014.527       37.726   299.3
2.9235        -5976.724    -6014.508       37.784   299.8
2.9240        -5976.647    -6014.489       37.841   300.3
2.9245        -5976.612    -6014.468       37.856   300.4
2.9250        -5976.728    -6014.450       37.723   299.3
2.9255        -5976.762    -6014.431       37.669   298.9
2.9260        -5976.806    -6014.411       37.605   298.4
2.9265        -5976.911    -6014.389       37.478   297.4
2.9270        -5976.920    -6014.366       37.446   297.1
2.9275        -5977.019    -6014.343       37.323   296.1
2.9280        -5976.941    -6014.317       37.376   296.6
2.9285        -5976.994    -6014.291       37.297   295.9
2.9290        -5976.911    -6014.262       37.351   296.4
2.9295        -5976.939    -6014.232       37.293   295.9
2.9300        -5976.950    -6014.200       37.251   295.6
2.9305        -5976.863    -6014.169       37.306   296.0
2.9310        -5976.818    -6014.136       37.318   296.1
2.9315        -5976.793    -6014.103       37.310   296.0
2.9320        -5976.827    -6014.070       37.243   295.5
2.9325        -5976.904    -6014.037       37.133   294.6
2.9330        -5976.878    -6014.004       37.127   294.6
2.9335        -5976.954    -6013.973       37.019   293.7
2.9340        -5976.932    -6013.944       37.011   293.7
2.9345        -5977.001    -6013.915       36.914   292.9
2.9350        -5976.916    -6013.887       36.971   293.4
2.9355        -5976.922    -6013.860       36.938   293.1
2.9360        -5976.945    -6013.837       36.892   292.7
2.9365        -5976.956    -6013.818       36.862   292.5
2.9370        -5976.985    -6013.800       36.815   292.1
2.9375        -5977.095    -6013.785       36.690   291.1
2.9380        -5977.156    -6013.770       36.613   290.5
2.9385        -5977.126    -6013.756       36.631   290.7
2.9390        -5977.015    -6013.746       36.731   291.4
2.9395        -5977.021    -6013.738       36.717   291.3
2.9400        -5977.038    -6013.731       36.693   291.1
2.9405        -5977.062    -6013.725       36.663   290.9
2.9410        -5977.056    -6013.720       36.664   290.9
2.9415        -5977.105    -6013.716       36.611   290.5
2.9420        -5977.056    -6013.713       36.657   290.9
2.9425        -5976.987    -6013.712       36.726   291.4
2.9430        -5976.916    -6013.712       36.796   292.0
2.9435        -5976.865    -6013.713       36.848   292.4
2.9440        -5976.744    -6013.714       36.969   293.3
2.9445        -5976.733    -6013.716       36.982   293.4
2.9450        -5976.715    -6013.715       37.000   293.6
2.9455        -5976.840    -6013.712       36.872   292.6
2.9460        -5977.007    -6013.708       36.701   291.2
2.9465        -5976.913    -6013.705       36.792   291.9
2.9470        -5976.949    -6013.699       36.750   291.6
2.9475        -5976.967    -6013.693       36.725   291.4
2.9480        -5977.110    -6013.688       36.578   290.2
2.9485        -5977.100    -6013.685       36.586   290.3
2.9490        -5977.105    -6013.679       36.575   290.2
2.9495        -5977.018    -6013.672       36.654   290.8
2.9500        -5977.012    -6013.663       36.651   290.8
2.9505        -5977.078    -6013.653       36.575   290.2
2.9510        -5977.021    -6013.639       36.618   290.6
2.9515        -5976.967    -6013.623       36.656   290.9
2.9520        -5976.882    -6013.606       36.724   291.4
2.9525        -5976.915    -6013.588       36.673   291.0
2.9530        -5976.811    -6013.569       36.758   291.7
2.9535        -5976.767    -6013.545       36.778   291.8
2.9540        -5976.710    -6013.521       36.811   292.1
2.9545        -5976.706    -6013.496       36.791   291.9
2.9550        -5976.784    -6013.470       36.686   291.1
2.9555        -5976.727    -6013.443       36.716   291.3
2.9560        -5976.675    -6013.415       36.740   291.5
2.9565        -5976.755    -6013.387       36.632   290.7
2.9570        -5976.745    -6013.358       36.613   290.5
2.9575        -5976.835    -6013.328       36.493   289.6
2.9580        -5976.889    -6013.299       36.411   288.9
2.9585        -5976.972    -6013.272       36.300   288.0
2.9590        -5976.955    -6013.244       36.289   287.9
2.9595        -5976.930    -6013.218       36.288   287.9
2.9600        -5977.077    -6013.197       36.120   286.6
2.9605        -5977.171    -6013.179       36.009   285.7
2.9610        -5977.145    -6013.165       36.020   285.8
2.9615        -5977.052    -6013.153       36.101   286.4
2.9620        -5977.037    -6013.143       36.107   286.5
2.9625        -5976.989    -6013.136       36.147   286.8
2.9630        -5976.984    -6013.135       36.151   286.8
2.9635        -5976.868    -6013.140       36.272   287.8
2.9640        -5976.933    -6013.146       36.214   287.3
2.9645        -5976.983    -6013.158       36.175   287.0
2.9650        -5976.927    -6013.175       36.248   287.6
2.9655        -5976.929    -6013.196       36.267   287.8
2.9660        -5976.939    -6013.223       36.284   287.9
2.9665        -5977.000    -6013.255       36.254   287.7
2.9670        -5977.001    -6013.289       36.289   287.9
2.9675        -5976.987    -6013.327       36.340   288.3
2.9680        -5977.073    -6013.366       36.293   288.0
2.9685        -5977.096    -6013.408       36.312   288.1
2.9690        -5977.127    -6013.451       36.323   288.2
2.9695        -5977.220    -6013.496       36.276   287.8
2.9700        -5977.156    -6013.545       36.389   288.7
2.9705        -5977.233    -6013.595       36.362   288.5
2.9710        -5977.141    -6013.646       36.504   289.7
2.9715        -5977.200    -6013.697       36.497   289.6
2.9720        -5977.232    -6013.745       36.513   289.7
2.9725        -5977.176    -6013.794       36.619   290.6
2.9730        -5977.221    -6013.843       36.621   290.6
2.9735        -5977.240    -6013.888       36.648   290.8
2.9740        -5977.234    -6013.934       36.700   291.2
2.9745        -5977.219    -6013.977       36.758   291.7
2.9750        -5977.207    -6014.018       36.811   292.1
2.9755        -5977.230    -6014.055       36.825   292.2
2.9760        -5977.103    -6014.087       36.984   293.5
2.9765        -5977.135    -6014.113       36.978   293.4
2.9770        -5977.216    -6014.135       36.919   292.9
2.9775        -5977.234    -6014.153       36.919   292.9
2.9780        -5977.142    -6014.167       37.025   293.8
2.9785        -5977.119    -6014.178       37.059   294.1
2.9790        -5977.122    -6014.186       37.064   294.1
2.9795        -5977.144    -6014.190       37.046   294.0
2.9800        -5977.144    -6014.192       37.048   294.0
2.9805        -5977.127    -6014.194       37.067   294.1
2.9810        -5977.184    -6014.195       37.011   293.7
2.9815        -5977.256    -6014.194       36.938   293.1
2.9820        -5977.278    -6014.192       36.914   292.9
2.9825        -5977.243    -6014.189       36.946   293.2
2.9830        -5977.280    -6014.184       36.904   292.8
2.9835        -5977.283    -6014.180       36.897   292.8
2.9840        -5977.306    -6014.178       36.872   292.6
2.9845        -5977.401    -6014.177       36.776   291.8
2.9850        -5977.334    -6014.178       36.843   292.3
2.9855        -5977.357    -6014.179       36.822   292.2
2.9860        -5977.348    -6014.183       36.834   292.3
2.9865        -5977.408    -6014.188       36.780   291.8
2.9870        -5977.469    -6014.196       36.727   291.4
2.9875        -5977.396    -6014.211       36.815   292.1
2.9880        -5977.431    -6014.230       36.799   292.0
2.9885        -5977.512    -6014.250       36.738   291.5
2.9890        -5977.522    -6014.274       36.752   291.6
2.9895        -5977.525    -6014.300       36.775   291.8
2.9900        -5977.697    -6014.328       36.630   290.7
2.9905        -5977.685    -6014.358       36.673   291.0
2.9910        -5977.653    -6014.391       36.737   291.5
2.9915        -5977.745    -6014.424       36.679   291.0
2.9920        -5977.705    -6014.461       36.756   291.6
2.9925        -5977.700    -6014.501       36.801   292.0
2.9930        -5977.701    -6014.543       36.842   292.3
2.9935        -5977.637    -6014.586       36.949   293.2
2.9940        -5977.635    -6014.630       36.994   293.5
2.9945        -5977.588    -6014.675       37.087   294.3
2.9950        -5977.507    -6014.720       37.213   295.3
2.9955        -5977.431    -6014.766       37.334   296.2
2.9960        -5977.406    -6014.810       37.404   296.8
2.9965        -5977.430    -6014.852       37.422   296.9
2.9970        -5977.349    -6014.893       37.544   297.9
2.9975        -5977.239    -6014.933       37.694   299.1
2.9980        -5977.309    -6014.969       37.660   298.8
2.9985        -5977.298    -6015.001       37.703   299.2
2.9990        -5977.197    -6015.031       37.834   300.2
2.9995        -5977.207    -6015.059       37.852   300.3
3.0000        -5977.238    -6015.083       37.845   300.3
3.0005        -5977.215    -6015.101       37.887   300.6
3.0010        -5977.319    -6015.114       37.794   299.9
3.0015        -5977.245    -6015.121       37.876   300.5
3.0020        -5977.288    -6015.127       37.839   300.2
3.0025        -5977.226    -6015.127       37.901   300.7
3.0030        -5977.290    -6015.122       37.832   300.2
3.0035        -5977.216    -6015.113       37.897   300.7
3.0040        -5977.274    -6015.100       37.827   300.1
3.0045        -5977.284    -6015.082       37.798   299.9
3.0050        -5977.285    -6015.058       37.773   299.7
3.0055        -5977.403    -6015.027       37.624   298.5
3.0060        -5977.355    -6014.991       37.636   298.6
3.0065        -5977.430    -6014.948       37.518   297.7
3.0070        -5977.407    -6014.901       37.494   297.5
3.0075        -5977.422    -6014.850       37.428   297.0
3.0080        -5977.363    -6014.797       37.434   297.0
3.0085        -5977.457    -6014.740       37.283   295.8
3.0090        -5977.535    -6014.679       37.144   294.7
3.0095        -5977.658    -6014.615       36.957   293.2
3.0100        -5977.715    -6014.547       36.832   292.3
3.0105        -5977.757    -6014.479       36.722   291.4
3.0110        -5977.778    -6014.407       36.629   290.6
3.0115        -5977.940    -6014.331       36.390   288.7
3.0120        -5977.914    -6014.254       36.340   288.4
3.0125        -5977.880    -6014.178       36.298   288.0
3.0130        -5977.914    -6014.103       36.189   287.1
3.0135        -5977.980    -6014.030       36.050   286.0
3.0140        -5977.927    -6013.957       36.029   285.9
3.0145        -5977.942    -6013.886       35.945   285.2
3.0150        -5977.847    -6013.818       35.972   285.4
3.0155        -5977.771    -6013.754       35.983   285.5
3.0160        -5977.787    -6013.693       35.907   284.9
3.0165        -5977.712    -6013.637       35.925   285.1
3.0170        -5977.795    -6013.586       35.791   284.0
3.0175        -5977.876    -6013.539       35.663   283.0
3.0180        -5977.874    -6013.499       35.625   282.7
3.0185        -5977.802    -6013.464       35.662   283.0
3.0190        -5977.830    -6013.433       35.603   282.5
3.0195        -5977.843    -6013.408       35.566   282.2
3.0200        -5977.840    -6013.389       35.550   282.1
3.0205        -5977.800    -6013.377       35.577   282.3
3.0210        -5977.869    -6013.373       35.504   281.7
3.0215        -5977.937    -6013.375       35.438   281.2
3.0220        -5978.038    -6013.385       35.347   280.5
3.0225        -5978.074    -6013.401       35.327   280.3
3.0230        -5978.124    -6013.422       35.298   280.1
3.0235        -5978.142    -6013.449       35.307   280.2
3.0240        -5977.950    -6013.481       35.531   281.9
3.0245        -5978.091    -6013.519       35.428   281.1
3.0250        -5978.119    -6013.560       35.440   281.2
3.0255        -5978.105    -6013.605       35.500   281.7
3.0260        -5978.109    -6013.655       35.546   282.0
3.0265        -5978.052    -6013.707       35.655   282.9
3.0270        -5978.027    -6013.764       35.737   283.6
3.0275        -5977.996    -6013.827       35.831   284.3
3.0280        -5977.989    -6013.890       35.901   284.9
3.0285        -5977.978    -6013.955       35.977   285.5
3.0290        -5977.972    -6014.018       36.046   286.0
3.0295        -5977.960    -6014.081       36.121   286.6
3.0300        -5977.876    -6014.143       36.267   287.8
3.0305        -5977.900    -6014.206       36.306   288.1
3.0310        -5977.820    -6014.267       36.447   289.2
3.0315        -5977.782    -6014.327       36.545   290.0
3.0320        -5977.731    -6014.386       36.655   290.8
3.0325        -5977.729    -6014.445       36.716   291.3
3.0330        -5977.686    -6014.503       36.817   292.1
3.0335        -5977.635    -6014.557       36.923   293.0
3.0340        -5977.565    -6014.609       37.043   293.9
3.0345        -5977.597    -6014.657       37.060   294.1
3.0350        -5977.600    -6014.705       37.105   294.4
3.0355        -5977.657    -6014.750       37.094   294.3
3.0360        -5977.707    -6014.791       37.083   294.2
