Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.3915        -5979.755    -6015.180       35.426   281.1
1.3920        -5979.784    -6015.148       35.364   280.6
1.3925        -5979.744    -6015.112       35.368   280.6
1.3930        -5979.782    -6015.073       35.291   280.0
1.3935        -5979.789    -6015.032       35.244   279.6
1.3940        -5979.750    -6014.988       35.238   279.6
1.3945        -5979.689    -6014.942       35.252   279.7
1.3950        -5979.731    -6014.892       35.161   279.0
1.3955        -5979.690    -6014.840       35.150   278.9
1.3960        -5979.686    -6014.788       35.101   278.5
1.3965        -5979.625    -6014.735       35.110   278.6
1.3970        -5979.505    -6014.683       35.178   279.1
1.3975        -5979.478    -6014.631       35.153   278.9
1.3980        -5979.408    -6014.578       35.170   279.1
1.3985        -5979.390    -6014.528       35.138   278.8
1.3990        -5979.416    -6014.479       35.063   278.2
1.3995        -5979.425    -6014.432       35.007   277.8
1.4000        -5979.296    -6014.389       35.093   278.5
1.4005        -5979.375    -6014.348       34.973   277.5
1.4010        -5979.346    -6014.311       34.965   277.4
1.4015        -5979.377    -6014.282       34.906   277.0
1.4020        -5979.437    -6014.260       34.823   276.3
1.4025        -5979.412    -6014.242       34.830   276.4
1.4030        -5979.402    -6014.231       34.829   276.4
1.4035        -5979.339    -6014.228       34.889   276.8
1.4040        -5979.339    -6014.233       34.894   276.9
1.4045        -5979.300    -6014.246       34.946   277.3
1.4050        -5979.295    -6014.268       34.973   277.5
1.4055        -5979.203    -6014.296       35.093   278.5
1.4060        -5979.174    -6014.329       35.156   279.0
1.4065        -5979.183    -6014.370       35.187   279.2
1.4070        -5979.151    -6014.419       35.268   279.8
1.4075        -5979.210    -6014.473       35.264   279.8
1.4080        -5979.154    -6014.535       35.381   280.7
1.4085        -5979.187    -6014.606       35.419   281.0
1.4090        -5979.117    -6014.684       35.567   282.2
1.4095        -5979.055    -6014.768       35.713   283.4
1.4100        -5979.092    -6014.857       35.765   283.8
1.4105        -5979.180    -6014.947       35.767   283.8
1.4110        -5979.231    -6015.041       35.810   284.1
1.4115        -5979.221    -6015.136       35.915   285.0
1.4120        -5979.128    -6015.233       36.105   286.5
1.4125        -5979.038    -6015.333       36.295   288.0
1.4130        -5979.046    -6015.436       36.390   288.7
1.4135        -5979.042    -6015.542       36.500   289.6
1.4140        -5979.054    -6015.648       36.594   290.4
1.4145        -5978.953    -6015.753       36.799   292.0
1.4150        -5978.936    -6015.856       36.921   293.0
1.4155        -5978.956    -6015.960       37.004   293.6
1.4160        -5978.885    -6016.061       37.176   295.0
1.4165        -5978.797    -6016.158       37.361   296.4
1.4170        -5978.794    -6016.252       37.458   297.2
1.4175        -5978.954    -6016.340       37.385   296.6
1.4180        -5979.091    -6016.424       37.333   296.2
1.4185        -5979.089    -6016.503       37.414   296.9
1.4190        -5979.094    -6016.576       37.482   297.4
1.4195        -5979.003    -6016.646       37.642   298.7
1.4200        -5978.996    -6016.708       37.712   299.2
1.4205        -5978.863    -6016.764       37.901   300.7
1.4210        -5978.712    -6016.813       38.102   302.3
1.4215        -5978.778    -6016.857       38.079   302.1
1.4220        -5978.835    -6016.894       38.059   302.0
1.4225        -5978.771    -6016.923       38.152   302.7
1.4230        -5978.791    -6016.942       38.151   302.7
1.4235        -5978.772    -6016.952       38.180   302.9
1.4240        -5978.752    -6016.955       38.203   303.1
1.4245        -5978.686    -6016.950       38.263   303.6
1.4250        -5978.666    -6016.935       38.270   303.7
1.4255        -5978.618    -6016.913       38.295   303.9
1.4260        -5978.661    -6016.880       38.219   303.3
1.4265        -5978.721    -6016.841       38.120   302.5
1.4270        -5978.762    -6016.796       38.033   301.8
1.4275        -5978.795    -6016.743       37.948   301.1
1.4280        -5978.769    -6016.686       37.918   300.9
1.4285        -5978.852    -6016.623       37.771   299.7
1.4290        -5978.828    -6016.553       37.725   299.3
1.4295        -5978.893    -6016.479       37.586   298.2
1.4300        -5978.833    -6016.400       37.567   298.1
1.4305        -5978.832    -6016.316       37.484   297.4
1.4310        -5978.916    -6016.230       37.314   296.1
1.4315        -5978.971    -6016.142       37.171   294.9
1.4320        -5978.879    -6016.055       37.176   295.0
1.4325        -5978.873    -6015.966       37.093   294.3
1.4330        -5978.920    -6015.877       36.957   293.2
1.4335        -5979.039    -6015.787       36.748   291.6
1.4340        -5979.080    -6015.696       36.616   290.5
1.4345        -5979.090    -6015.603       36.512   289.7
1.4350        -5979.074    -6015.510       36.436   289.1
1.4355        -5979.018    -6015.416       36.399   288.8
1.4360        -5978.986    -6015.324       36.338   288.3
1.4365        -5979.041    -6015.232       36.191   287.2
1.4370        -5979.003    -6015.140       36.137   286.7
1.4375        -5978.984    -6015.050       36.066   286.2
1.4380        -5978.915    -6014.960       36.045   286.0
1.4385        -5978.937    -6014.872       35.935   285.1
1.4390        -5978.949    -6014.784       35.836   284.3
1.4395        -5978.880    -6014.700       35.820   284.2
1.4400        -5978.780    -6014.619       35.839   284.4
1.4405        -5978.762    -6014.542       35.780   283.9
1.4410        -5978.741    -6014.466       35.725   283.5
1.4415        -5978.664    -6014.394       35.730   283.5
1.4420        -5978.751    -6014.323       35.572   282.3
1.4425        -5978.709    -6014.256       35.547   282.1
1.4430        -5978.676    -6014.194       35.518   281.8
1.4435        -5978.662    -6014.136       35.474   281.5
1.4440        -5978.723    -6014.086       35.362   280.6
1.4445        -5978.754    -6014.040       35.287   280.0
1.4450        -5978.779    -6014.000       35.222   279.5
1.4455        -5978.792    -6013.965       35.172   279.1
1.4460        -5978.783    -6013.935       35.152   278.9
1.4465        -5978.864    -6013.911       35.047   278.1
1.4470        -5978.830    -6013.892       35.061   278.2
1.4475        -5978.821    -6013.879       35.058   278.2
1.4480        -5978.789    -6013.871       35.082   278.4
1.4485        -5978.721    -6013.868       35.146   278.9
1.4490        -5978.726    -6013.869       35.143   278.8
1.4495        -5978.795    -6013.876       35.081   278.4
1.4500        -5978.776    -6013.887       35.111   278.6
1.4505        -5978.710    -6013.902       35.193   279.2
1.4510        -5978.737    -6013.923       35.186   279.2
1.4515        -5978.767    -6013.948       35.182   279.2
1.4520        -5978.653    -6013.980       35.327   280.3
1.4525        -5978.686    -6014.016       35.330   280.3
1.4530        -5978.672    -6014.055       35.383   280.8
1.4535        -5978.519    -6014.097       35.578   282.3
1.4540        -5978.600    -6014.142       35.542   282.0
1.4545        -5978.566    -6014.188       35.621   282.6
1.4550        -5978.525    -6014.234       35.708   283.3
1.4555        -5978.564    -6014.279       35.714   283.4
1.4560        -5978.492    -6014.324       35.832   284.3
1.4565        -5978.520    -6014.371       35.851   284.5
1.4570        -5978.502    -6014.417       35.914   285.0
1.4575        -5978.515    -6014.463       35.949   285.2
1.4580        -5978.577    -6014.510       35.933   285.1
1.4585        -5978.618    -6014.556       35.938   285.2
1.4590        -5978.656    -6014.600       35.944   285.2
1.4595        -5978.612    -6014.642       36.030   285.9
1.4600        -5978.685    -6014.682       35.998   285.6
1.4605        -5978.665    -6014.722       36.058   286.1
1.4610        -5978.643    -6014.758       36.115   286.6
1.4615        -5978.621    -6014.790       36.169   287.0
1.4620        -5978.620    -6014.818       36.199   287.2
1.4625        -5978.566    -6014.843       36.276   287.8
1.4630        -5978.489    -6014.864       36.375   288.6
1.4635        -5978.518    -6014.883       36.365   288.5
1.4640        -5978.484    -6014.900       36.415   288.9
1.4645        -5978.485    -6014.913       36.428   289.0
1.4650        -5978.477    -6014.922       36.444   289.2
1.4655        -5978.500    -6014.927       36.426   289.0
1.4660        -5978.530    -6014.928       36.398   288.8
1.4665        -5978.575    -6014.925       36.350   288.4
1.4670        -5978.573    -6014.920       36.347   288.4
1.4675        -5978.518    -6014.910       36.392   288.8
1.4680        -5978.581    -6014.894       36.313   288.1
1.4685        -5978.537    -6014.876       36.339   288.3
1.4690        -5978.583    -6014.857       36.273   287.8
1.4695        -5978.619    -6014.836       36.217   287.4
1.4700        -5978.667    -6014.812       36.145   286.8
1.4705        -5978.690    -6014.784       36.095   286.4
1.4710        -5978.682    -6014.756       36.074   286.2
1.4715        -5978.720    -6014.726       36.006   285.7
1.4720        -5978.753    -6014.695       35.942   285.2
1.4725        -5978.749    -6014.662       35.914   285.0
1.4730        -5978.787    -6014.631       35.844   284.4
1.4735        -5978.712    -6014.599       35.887   284.8
1.4740        -5978.666    -6014.569       35.903   284.9
1.4745        -5978.618    -6014.538       35.920   285.0
1.4750        -5978.541    -6014.508       35.967   285.4
1.4755        -5978.512    -6014.481       35.969   285.4
1.4760        -5978.473    -6014.455       35.982   285.5
1.4765        -5978.468    -6014.429       35.961   285.3
1.4770        -5978.457    -6014.404       35.947   285.2
1.4775        -5978.445    -6014.377       35.932   285.1
1.4780        -5978.456    -6014.351       35.895   284.8
1.4785        -5978.517    -6014.327       35.810   284.1
1.4790        -5978.623    -6014.309       35.686   283.2
1.4795        -5978.636    -6014.293       35.657   282.9
1.4800        -5978.724    -6014.285       35.560   282.2
1.4805        -5978.718    -6014.281       35.563   282.2
1.4810        -5978.780    -6014.283       35.503   281.7
1.4815        -5978.838    -6014.293       35.454   281.3
1.4820        -5978.847    -6014.308       35.461   281.4
1.4825        -5978.881    -6014.330       35.449   281.3
1.4830        -5978.834    -6014.354       35.519   281.8
1.4835        -5978.779    -6014.382       35.603   282.5
1.4840        -5978.760    -6014.414       35.654   282.9
1.4845        -5978.739    -6014.449       35.710   283.3
1.4850        -5978.703    -6014.488       35.784   283.9
1.4855        -5978.731    -6014.530       35.799   284.1
1.4860        -5978.675    -6014.574       35.899   284.9
1.4865        -5978.692    -6014.622       35.931   285.1
1.4870        -5978.721    -6014.672       35.951   285.3
1.4875        -5978.840    -6014.724       35.884   284.7
1.4880        -5978.780    -6014.776       35.997   285.6
1.4885        -5978.783    -6014.828       36.045   286.0
1.4890        -5978.731    -6014.879       36.147   286.8
1.4895        -5978.753    -6014.929       36.176   287.0
1.4900        -5978.672    -6014.979       36.308   288.1
1.4905        -5978.659    -6015.028       36.368   288.6
1.4910        -5978.678    -6015.074       36.396   288.8
1.4915        -5978.724    -6015.120       36.396   288.8
1.4920        -5978.678    -6015.163       36.485   289.5
1.4925        -5978.779    -6015.202       36.422   289.0
1.4930        -5978.641    -6015.238       36.597   290.4
1.4935        -5978.710    -6015.268       36.559   290.1
1.4940        -5978.621    -6015.291       36.670   291.0
1.4945        -5978.796    -6015.309       36.513   289.7
1.4950        -5978.812    -6015.325       36.512   289.7
1.4955        -5978.790    -6015.336       36.546   290.0
1.4960        -5978.800    -6015.341       36.542   289.9
1.4965        -5978.655    -6015.341       36.686   291.1
1.4970        -5978.739    -6015.335       36.596   290.4
1.4975        -5978.842    -6015.325       36.483   289.5
1.4980        -5978.843    -6015.310       36.467   289.4
1.4985        -5978.883    -6015.292       36.409   288.9
1.4990        -5978.924    -6015.272       36.348   288.4
1.4995        -5978.916    -6015.249       36.334   288.3
1.5000        -5978.899    -6015.223       36.324   288.2
1.5005        -5978.942    -6015.194       36.252   287.7
1.5010        -5978.955    -6015.162       36.208   287.3
1.5015        -5978.971    -6015.131       36.160   286.9
1.5020        -5978.984    -6015.097       36.113   286.5
1.5025        -5979.007    -6015.061       36.054   286.1
1.5030        -5978.971    -6015.025       36.054   286.1
1.5035        -5978.866    -6014.988       36.123   286.6
1.5040        -5978.842    -6014.953       36.111   286.5
1.5045        -5978.832    -6014.917       36.085   286.3
1.5050        -5978.784    -6014.878       36.095   286.4
1.5055        -5978.772    -6014.840       36.068   286.2
1.5060        -5978.775    -6014.802       36.027   285.9
1.5065        -5978.784    -6014.762       35.978   285.5
1.5070        -5978.771    -6014.723       35.952   285.3
1.5075        -5978.704    -6014.684       35.980   285.5
1.5080        -5978.697    -6014.643       35.946   285.2
1.5085        -5978.603    -6014.599       35.996   285.6
1.5090        -5978.643    -6014.556       35.913   285.0
1.5095        -5978.725    -6014.513       35.788   284.0
1.5100        -5978.728    -6014.473       35.746   283.6
1.5105        -5978.713    -6014.437       35.724   283.5
1.5110        -5978.644    -6014.405       35.761   283.8
1.5115        -5978.663    -6014.374       35.711   283.4
1.5120        -5978.699    -6014.344       35.645   282.8
1.5125        -5978.651    -6014.316       35.665   283.0
1.5130        -5978.698    -6014.288       35.590   282.4
1.5135        -5978.704    -6014.261       35.557   282.1
1.5140        -5978.640    -6014.236       35.596   282.4
1.5145        -5978.656    -6014.211       35.555   282.1
1.5150        -5978.593    -6014.189       35.596   282.4
1.5155        -5978.562    -6014.170       35.608   282.5
1.5160        -5978.566    -6014.153       35.588   282.4
1.5165        -5978.564    -6014.139       35.575   282.3
1.5170        -5978.574    -6014.127       35.553   282.1
1.5175        -5978.586    -6014.121       35.536   282.0
1.5180        -5978.481    -6014.114       35.634   282.7
1.5185        -5978.484    -6014.107       35.623   282.7
1.5190        -5978.484    -6014.100       35.616   282.6
1.5195        -5978.550    -6014.093       35.543   282.0
1.5200        -5978.603    -6014.089       35.486   281.6
1.5205        -5978.610    -6014.085       35.475   281.5
1.5210        -5978.629    -6014.082       35.453   281.3
1.5215        -5978.606    -6014.082       35.476   281.5
1.5220        -5978.629    -6014.083       35.454   281.3
1.5225        -5978.551    -6014.085       35.534   282.0
1.5230        -5978.563    -6014.088       35.525   281.9
1.5235        -5978.549    -6014.089       35.540   282.0
1.5240        -5978.607    -6014.089       35.482   281.5
1.5245        -5978.647    -6014.087       35.440   281.2
1.5250        -5978.640    -6014.087       35.447   281.3
1.5255        -5978.620    -6014.087       35.467   281.4
1.5260        -5978.649    -6014.091       35.442   281.2
1.5265        -5978.596    -6014.095       35.500   281.7
1.5270        -5978.559    -6014.103       35.543   282.0
1.5275        -5978.565    -6014.113       35.548   282.1
1.5280        -5978.510    -6014.124       35.615   282.6
1.5285        -5978.574    -6014.135       35.561   282.2
1.5290        -5978.605    -6014.146       35.540   282.0
1.5295        -5978.715    -6014.159       35.444   281.2
1.5300        -5978.751    -6014.177       35.426   281.1
1.5305        -5978.726    -6014.199       35.473   281.5
1.5310        -5978.634    -6014.222       35.588   282.4
1.5315        -5978.617    -6014.246       35.629   282.7
1.5320        -5978.540    -6014.271       35.731   283.5
1.5325        -5978.415    -6014.294       35.879   284.7
1.5330        -5978.392    -6014.313       35.922   285.0
1.5335        -5978.398    -6014.333       35.934   285.1
1.5340        -5978.378    -6014.351       35.974   285.4
1.5345        -5978.268    -6014.370       36.102   286.5
1.5350        -5978.314    -6014.389       36.074   286.2
1.5355        -5978.241    -6014.407       36.166   287.0
1.5360        -5978.208    -6014.425       36.217   287.4
1.5365        -5978.245    -6014.444       36.199   287.2
1.5370        -5978.281    -6014.463       36.182   287.1
1.5375        -5978.402    -6014.483       36.081   286.3
1.5380        -5978.322    -6014.501       36.180   287.1
1.5385        -5978.362    -6014.517       36.155   286.9
1.5390        -5978.390    -6014.532       36.142   286.8
1.5395        -5978.281    -6014.543       36.263   287.7
1.5400        -5978.302    -6014.555       36.253   287.7
1.5405        -5978.299    -6014.565       36.267   287.8
1.5410        -5978.289    -6014.574       36.284   287.9
1.5415        -5978.311    -6014.582       36.271   287.8
1.5420        -5978.377    -6014.589       36.212   287.3
1.5425        -5978.465    -6014.593       36.128   286.7
1.5430        -5978.540    -6014.595       36.055   286.1
1.5435        -5978.436    -6014.599       36.162   286.9
1.5440        -5978.473    -6014.601       36.128   286.7
1.5445        -5978.389    -6014.604       36.215   287.4
1.5450        -5978.352    -6014.605       36.253   287.7
1.5455        -5978.371    -6014.607       36.236   287.5
1.5460        -5978.229    -6014.611       36.382   288.7
1.5465        -5978.105    -6014.614       36.509   289.7
1.5470        -5978.017    -6014.616       36.599   290.4
1.5475        -5978.031    -6014.619       36.588   290.3
1.5480        -5978.016    -6014.623       36.608   290.5
1.5485        -5977.964    -6014.630       36.666   290.9
1.5490        -5977.889    -6014.638       36.749   291.6
1.5495        -5977.906    -6014.645       36.739   291.5
1.5500        -5977.934    -6014.653       36.719   291.4
1.5505        -5977.860    -6014.663       36.803   292.0
1.5510        -5977.961    -6014.674       36.713   291.3
1.5515        -5977.969    -6014.686       36.717   291.3
1.5520        -5977.936    -6014.699       36.763   291.7
1.5525        -5978.004    -6014.714       36.710   291.3
1.5530        -5978.017    -6014.731       36.714   291.3
1.5535        -5977.949    -6014.751       36.802   292.0
1.5540        -5977.915    -6014.772       36.857   292.4
1.5545        -5977.952    -6014.796       36.844   292.3
1.5550        -5978.062    -6014.821       36.759   291.7
1.5555        -5978.053    -6014.845       36.792   291.9
1.5560        -5978.029    -6014.872       36.843   292.3
1.5565        -5977.990    -6014.900       36.910   292.9
1.5570        -5978.004    -6014.928       36.924   293.0
1.5575        -5977.917    -6014.958       37.041   293.9
1.5580        -5977.909    -6014.988       37.079   294.2
1.5585        -5978.015    -6015.017       37.003   293.6
1.5590        -5978.012    -6015.044       37.033   293.8
1.5595        -5978.096    -6015.069       36.973   293.4
1.5600        -5978.084    -6015.093       37.009   293.7
1.5605        -5977.996    -6015.115       37.119   294.5
1.5610        -5977.906    -6015.138       37.232   295.4
1.5615        -5977.965    -6015.162       37.197   295.1
1.5620        -5977.954    -6015.184       37.230   295.4
1.5625        -5977.948    -6015.203       37.255   295.6
1.5630        -5977.935    -6015.219       37.284   295.8
1.5635        -5977.893    -6015.232       37.339   296.3
1.5640        -5977.809    -6015.241       37.432   297.0
1.5645        -5977.763    -6015.245       37.482   297.4
1.5650        -5977.809    -6015.245       37.436   297.0
1.5655        -5977.818    -6015.243       37.424   297.0
1.5660        -5977.771    -6015.238       37.467   297.3
1.5665        -5977.733    -6015.231       37.498   297.5
1.5670        -5977.702    -6015.219       37.517   297.7
1.5675        -5977.593    -6015.203       37.610   298.4
1.5680        -5977.597    -6015.182       37.585   298.2
1.5685        -5977.525    -6015.155       37.630   298.6
1.5690        -5977.405    -6015.123       37.717   299.3
1.5695        -5977.356    -6015.086       37.730   299.4
1.5700        -5977.269    -6015.044       37.776   299.7
1.5705        -5977.220    -6014.998       37.778   299.8
1.5710        -5977.206    -6014.947       37.742   299.5
1.5715        -5977.217    -6014.893       37.675   298.9
1.5720        -5977.348    -6014.832       37.485   297.4
1.5725        -5977.341    -6014.770       37.429   297.0
1.5730        -5977.289    -6014.707       37.418   296.9
1.5735        -5977.422    -6014.642       37.220   295.3
1.5740        -5977.465    -6014.573       37.108   294.4
1.5745        -5977.420    -6014.502       37.082   294.2
1.5750        -5977.369    -6014.431       37.062   294.1
1.5755        -5977.448    -6014.360       36.912   292.9
1.5760        -5977.335    -6014.289       36.954   293.2
1.5765        -5977.355    -6014.217       36.862   292.5
1.5770        -5977.341    -6014.146       36.805   292.0
1.5775        -5977.366    -6014.075       36.709   291.3
1.5780        -5977.418    -6014.006       36.588   290.3
1.5785        -5977.479    -6013.941       36.462   289.3
1.5790        -5977.495    -6013.877       36.382   288.7
1.5795        -5977.486    -6013.812       36.326   288.2
1.5800        -5977.573    -6013.747       36.174   287.0
1.5805        -5977.564    -6013.687       36.122   286.6
1.5810        -5977.576    -6013.629       36.053   286.1
1.5815        -5977.570    -6013.573       36.003   285.7
1.5820        -5977.547    -6013.521       35.974   285.4
1.5825        -5977.515    -6013.470       35.955   285.3
1.5830        -5977.446    -6013.422       35.976   285.5
1.5835        -5977.488    -6013.379       35.892   284.8
1.5840        -5977.450    -6013.343       35.893   284.8
1.5845        -5977.364    -6013.313       35.949   285.2
1.5850        -5977.264    -6013.287       36.023   285.8
1.5855        -5977.183    -6013.269       36.086   286.3
1.5860        -5977.225    -6013.257       36.032   285.9
1.5865        -5977.193    -6013.249       36.056   286.1
1.5870        -5977.158    -6013.245       36.086   286.3
1.5875        -5977.173    -6013.247       36.074   286.2
1.5880        -5977.228    -6013.258       36.029   285.9
1.5885        -5977.146    -6013.275       36.129   286.7
1.5890        -5977.041    -6013.298       36.257   287.7
1.5895        -5977.055    -6013.325       36.270   287.8
1.5900        -5977.088    -6013.356       36.268   287.8
1.5905        -5977.133    -6013.393       36.260   287.7
1.5910        -5977.044    -6013.433       36.389   288.7
1.5915        -5976.995    -6013.475       36.480   289.5
1.5920        -5977.009    -6013.522       36.513   289.7
1.5925        -5977.046    -6013.571       36.525   289.8
1.5930        -5977.060    -6013.620       36.561   290.1
1.5935        -5977.107    -6013.670       36.563   290.1
1.5940        -5977.122    -6013.721       36.599   290.4
1.5945        -5977.188    -6013.771       36.583   290.3
1.5950        -5977.145    -6013.820       36.675   291.0
1.5955        -5977.010    -6013.867       36.857   292.4
1.5960        -5977.071    -6013.913       36.842   292.3
1.5965        -5977.067    -6013.960       36.894   292.7
1.5970        -5977.081    -6014.007       36.926   293.0
1.5975        -5977.029    -6014.053       37.024   293.8
1.5980        -5977.047    -6014.095       37.048   294.0
1.5985        -5977.020    -6014.133       37.113   294.5
1.5990        -5976.988    -6014.168       37.180   295.0
1.5995        -5977.070    -6014.199       37.130   294.6
1.6000        -5977.144    -6014.229       37.084   294.3
1.6005        -5977.182    -6014.255       37.072   294.2
1.6010        -5977.041    -6014.277       37.236   295.5
1.6015        -5977.011    -6014.292       37.281   295.8
1.6020        -5976.980    -6014.303       37.323   296.1
1.6025        -5976.899    -6014.311       37.412   296.9
1.6030        -5976.863    -6014.314       37.451   297.2
1.6035        -5976.931    -6014.311       37.380   296.6
1.6040        -5976.846    -6014.305       37.458   297.2
1.6045        -5976.882    -6014.293       37.411   296.8
1.6050        -5976.801    -6014.276       37.475   297.4
1.6055        -5976.823    -6014.254       37.431   297.0
1.6060        -5976.853    -6014.229       37.375   296.6
1.6065        -5976.863    -6014.200       37.337   296.3
1.6070        -5976.940    -6014.169       37.229   295.4
1.6075        -5976.909    -6014.135       37.226   295.4
1.6080        -5976.863    -6014.096       37.233   295.4
1.6085        -5976.840    -6014.056       37.216   295.3
1.6090        -5976.766    -6014.014       37.248   295.6
1.6095        -5976.769    -6013.969       37.200   295.2
1.6100        -5976.800    -6013.922       37.122   294.6
1.6105        -5976.723    -6013.876       37.152   294.8
1.6110        -5976.740    -6013.831       37.091   294.3
1.6115        -5976.654    -6013.787       37.133   294.6
1.6120        -5976.636    -6013.743       37.107   294.4
1.6125        -5976.736    -6013.701       36.965   293.3
1.6130        -5976.817    -6013.663       36.846   292.4
1.6135        -5976.834    -6013.631       36.797   292.0
1.6140        -5976.813    -6013.602       36.789   291.9
1.6145        -5976.825    -6013.580       36.756   291.6
1.6150        -5976.738    -6013.563       36.825   292.2
1.6155        -5976.757    -6013.548       36.791   291.9
1.6160        -5976.704    -6013.538       36.834   292.3
1.6165        -5976.657    -6013.536       36.878   292.6
1.6170        -5976.672    -6013.539       36.866   292.5
1.6175        -5976.719    -6013.547       36.828   292.2
1.6180        -5976.738    -6013.561       36.823   292.2
1.6185        -5976.842    -6013.578       36.736   291.5
1.6190        -5976.857    -6013.598       36.741   291.5
1.6195        -5976.893    -6013.621       36.727   291.4
1.6200        -5977.022    -6013.647       36.625   290.6
1.6205        -5976.997    -6013.678       36.681   291.1
1.6210        -5976.922    -6013.711       36.789   291.9
1.6215        -5976.824    -6013.748       36.924   293.0
1.6220        -5976.881    -6013.784       36.903   292.8
1.6225        -5976.906    -6013.821       36.915   292.9
1.6230        -5976.970    -6013.860       36.890   292.7
1.6235        -5976.919    -6013.900       36.981   293.4
1.6240        -5976.822    -6013.939       37.117   294.5
1.6245        -5976.807    -6013.978       37.171   294.9
1.6250        -5976.745    -6014.019       37.273   295.8
1.6255        -5976.780    -6014.056       37.277   295.8
1.6260        -5976.821    -6014.092       37.271   295.7
1.6265        -5976.850    -6014.128       37.277   295.8
1.6270        -5976.902    -6014.162       37.260   295.6
1.6275        -5976.848    -6014.195       37.347   296.3
1.6280        -5976.840    -6014.227       37.387   296.7
1.6285        -5976.889    -6014.258       37.370   296.5
1.6290        -5976.826    -6014.285       37.459   297.2
1.6295        -5976.747    -6014.308       37.560   298.0
1.6300        -5976.695    -6014.329       37.634   298.6
1.6305        -5976.821    -6014.348       37.527   297.8
1.6310        -5976.731    -6014.364       37.633   298.6
1.6315        -5976.744    -6014.379       37.635   298.6
1.6320        -5976.646    -6014.394       37.748   299.5
1.6325        -5976.608    -6014.409       37.801   299.9
1.6330        -5976.671    -6014.424       37.753   299.6
1.6335        -5976.516    -6014.438       37.922   300.9
1.6340        -5976.472    -6014.453       37.981   301.4
1.6345        -5976.489    -6014.468       37.979   301.4
1.6350        -5976.523    -6014.482       37.959   301.2
1.6355        -5976.555    -6014.496       37.941   301.0
1.6360        -5976.562    -6014.510       37.948   301.1
1.6365        -5976.494    -6014.525       38.031   301.8
1.6370        -5976.550    -6014.540       37.989   301.4
1.6375        -5976.729    -6014.553       37.825   300.1
1.6380        -5976.754    -6014.566       37.812   300.0
1.6385        -5976.790    -6014.580       37.790   299.9
1.6390        -5976.832    -6014.594       37.762   299.6
1.6395        -5976.837    -6014.605       37.768   299.7
1.6400        -5976.839    -6014.616       37.777   299.8
1.6405        -5976.851    -6014.626       37.776   299.7
1.6410        -5976.919    -6014.636       37.717   299.3
1.6415        -5976.854    -6014.646       37.792   299.9
1.6420        -5976.871    -6014.656       37.784   299.8
1.6425        -5976.808    -6014.667       37.858   300.4
1.6430        -5976.869    -6014.678       37.809   300.0
1.6435        -5976.851    -6014.688       37.837   300.2
1.6440        -5976.914    -6014.697       37.783   299.8
1.6445        -5976.978    -6014.705       37.727   299.4
1.6450        -5976.991    -6014.710       37.719   299.3
1.6455        -5976.969    -6014.711       37.743   299.5
1.6460        -5976.956    -6014.709       37.752   299.6
1.6465        -5977.048    -6014.701       37.653   298.8
1.6470        -5976.998    -6014.692       37.694   299.1
1.6475        -5976.958    -6014.681       37.723   299.3
1.6480        -5976.927    -6014.670       37.743   299.5
1.6485        -5976.967    -6014.657       37.690   299.1
1.6490        -5977.127    -6014.642       37.515   297.7
1.6495        -5977.052    -6014.626       37.574   298.1
1.6500        -5977.008    -6014.609       37.601   298.3
1.6505        -5976.997    -6014.591       37.593   298.3
1.6510        -5977.004    -6014.573       37.568   298.1
1.6515        -5977.048    -6014.556       37.508   297.6
1.6520        -5977.120    -6014.536       37.416   296.9
1.6525        -5977.114    -6014.516       37.402   296.8
1.6530        -5977.036    -6014.492       37.457   297.2
1.6535        -5977.047    -6014.469       37.422   296.9
1.6540        -5977.093    -6014.446       37.353   296.4
1.6545        -5977.049    -6014.425       37.376   296.6
1.6550        -5977.015    -6014.404       37.389   296.7
1.6555        -5977.186    -6014.385       37.199   295.2
1.6560        -5977.208    -6014.368       37.160   294.9
1.6565        -5977.220    -6014.350       37.130   294.6
1.6570        -5977.073    -6014.330       37.257   295.6
1.6575        -5977.041    -6014.309       37.269   295.7
1.6580        -5977.082    -6014.291       37.210   295.3
1.6585        -5977.131    -6014.277       37.146   294.7
1.6590        -5977.187    -6014.262       37.076   294.2
1.6595        -5977.221    -6014.248       37.027   293.8
1.6600        -5977.249    -6014.234       36.985   293.5
1.6605        -5977.238    -6014.220       36.982   293.4
1.6610        -5977.244    -6014.205       36.961   293.3
1.6615        -5977.187    -6014.192       37.005   293.6
1.6620        -5977.121    -6014.178       37.057   294.0
1.6625        -5977.047    -6014.164       37.117   294.5
1.6630        -5977.172    -6014.148       36.976   293.4
1.6635        -5977.071    -6014.133       37.062   294.1
1.6640        -5977.232    -6014.118       36.886   292.7
1.6645        -5977.276    -6014.101       36.825   292.2
1.6650        -5977.177    -6014.086       36.909   292.9
1.6655        -5977.267    -6014.071       36.804   292.0
1.6660        -5977.215    -6014.052       36.837   292.3
1.6665        -5977.319    -6014.032       36.713   291.3
1.6670        -5977.339    -6014.012       36.672   291.0
1.6675        -5977.295    -6013.992       36.697   291.2
1.6680        -5977.213    -6013.971       36.758   291.7
1.6685        -5977.156    -6013.949       36.792   291.9
1.6690        -5977.102    -6013.922       36.821   292.2
1.6695        -5977.161    -6013.892       36.732   291.5
1.6700        -5977.179    -6013.861       36.682   291.1
